aX,aY,aZ,gX,gY,gZ
-0.307,-0.325,0.990,30.518,-27.283,74.524
-0.364,-0.314,1.036,27.466,-26.428,72.144
-0.399,-0.299,1.038,17.578,-30.640,71.960
-0.473,-0.282,1.006,14.160,-32.898,68.726
-0.500,-0.276,1.004,13.611,-41.687,53.650
-0.536,-0.267,1.051,14.832,-46.997,46.265
-0.526,-0.272,1.086,14.954,-47.058,32.471
-0.459,-0.295,1.126,13.855,-41.870,26.428
-0.395,-0.297,1.131,10.925,-28.076,19.897
-0.369,-0.297,1.119,7.263,-13.977,15.686
-0.312,-0.288,1.093,6.470,-8.240,13.184
-0.282,-0.275,1.078,4.883,2.625,6.958
-0.220,-0.266,1.038,4.333,6.897,2.075
-0.179,-0.268,1.018,3.418,9.705,-10.742
-0.087,-0.286,0.984,2.380,8.667,-16.479
-0.038,-0.298,0.971,0.854,7.690,-22.644
0.062,-0.318,0.952,0.671,8.667,-23.071
0.100,-0.320,0.943,0.305,12.329,-20.691
0.145,-0.325,0.916,0.610,14.099,-19.531
0.162,-0.325,0.908,2.808,13.855,-20.386
0.197,-0.321,0.905,3.540,11.719,-20.996
0.206,-0.320,0.907,3.235,8.240,-20.264
0.223,-0.309,0.905,2.869,8.362,-19.653
0.229,-0.307,0.903,3.296,8.789,-16.174
0.230,-0.307,0.912,3.845,8.545,-12.939
0.224,-0.305,0.918,4.700,8.362,-7.141
0.203,-0.302,0.925,5.371,8.179,-5.188
0.199,-0.298,0.929,5.615,7.690,-3.601
0.199,-0.297,0.935,4.395,6.958,-3.418
0.193,-0.300,0.943,2.319,4.517,-2.319
0.181,-0.303,0.954,1.770,3.906,-2.136
0.176,-0.302,0.955,1.465,5.310,-1.526
0.173,-0.301,0.958,1.404,6.836,-0.793
0.184,-0.308,0.961,-0.061,6.104,-0.183
0.200,-0.310,0.958,-1.465,4.395,0.366
0.197,-0.306,0.953,-2.380,5.737,3.235
0.194,-0.309,0.951,-2.075,7.263,4.395
0.195,-0.307,0.948,-1.343,8.545,5.188
0.198,-0.291,0.934,-0.793,9.399,5.920
0.198,-0.285,0.928,-0.549,8.850,7.385
0.190,-0.283,0.923,-0.732,6.042,6.897
0.179,-0.284,0.927,-0.488,0.244,5.188
0.164,-0.296,0.942,0.183,-1.160,4.333
0.164,-0.298,0.948,0.854,-2.869,2.380
0.157,-0.298,0.956,0.732,-2.930,2.319
0.150,-0.300,0.960,0.732,-2.014,3.235
0.142,-0.304,0.969,0.793,-1.221,3.235
0.139,-0.303,0.968,0.610,2.319,3.662
0.150,-0.297,0.956,0.244,3.906,3.662
0.160,-0.292,0.944,-0.488,4.761,2.747
0.161,-0.288,0.922,-0.427,4.700,2.747
0.159,-0.291,0.917,0.122,3.540,1.892
0.159,-0.291,0.911,0.732,2.136,0.854
0.156,-0.291,0.913,3.418,0.000,-0.977
0.168,-0.299,0.930,4.700,-0.549,-2.136
0.174,-0.307,0.943,5.676,-2.319,-3.296
0.174,-0.313,0.949,5.920,-2.869,-3.601
0.182,-0.329,0.969,6.348,-4.333,-4.456
0.181,-0.334,0.978,6.104,-5.127,-4.272
0.173,-0.335,0.991,4.944,-4.028,-2.625
0.168,-0.334,0.995,3.845,-2.930,-1.465
0.158,-0.328,0.994,0.732,-0.488,0.488
0.156,-0.323,0.992,-1.892,2.441,1.526
0.166,-0.308,0.984,-3.296,4.211,1.831
0.171,-0.301,0.973,-6.409,6.104,1.892
0.190,-0.291,0.944,-7.080,5.981,1.465
0.201,-0.289,0.933,-6.042,4.883,0.977
0.212,-0.289,0.928,-5.066,4.517,1.648
0.213,-0.289,0.925,-4.395,4.333,2.869
0.206,-0.291,0.916,-4.333,3.479,2.991
0.201,-0.293,0.915,-3.784,0.427,2.197
0.195,-0.300,0.924,-3.418,-0.854,2.014
0.193,-0.300,0.928,-2.380,-0.427,2.197
0.191,-0.298,0.930,-1.770,0.671,2.502
0.188,-0.293,0.927,-1.160,2.075,3.052
0.176,-0.288,0.918,-1.038,1.709,3.052
0.167,-0.289,0.921,0.000,-0.427,1.831
0.167,-0.291,0.930,0.854,-1.038,1.038
0.173,-0.289,0.933,1.465,0.244,0.977
0.175,-0.286,0.926,1.343,1.160,1.648
0.174,-0.283,0.920,2.014,1.099,2.686
0.167,-0.281,0.923,2.930,0.427,2.625
0.165,-0.283,0.935,4.211,-1.038,2.075
0.166,-0.287,0.951,3.967,-1.404,1.709
0.177,-0.291,0.952,2.869,-0.916,0.793
0.181,-0.294,0.953,2.747,-0.305,1.709
0.190,-0.311,0.954,2.625,-0.183,1.892

-1.025,-0.386,1.298,35.583,-25.269,18.250
-0.983,-0.518,1.400,12.451,-29.785,-37.842
-0.897,-0.558,1.374,-19.348,-2.319,-92.651
-0.655,-0.622,1.179,-33.264,12.085,-107.483
-0.520,-0.635,1.074,-52.795,48.401,-114.807
-0.364,-0.587,0.948,-57.800,64.697,-120.361
-0.279,-0.587,0.898,-40.710,79.468,-146.362
-0.078,-0.594,0.791,-32.410,73.242,-175.049
0.214,-0.648,0.683,-34.790,55.908,-186.768
0.408,-0.668,0.645,-38.086,6.287,-199.890
0.894,-0.728,0.551,-37.659,-7.935,-198.425
1.571,-0.878,0.543,-23.865,12.756,-175.720
1.896,-0.960,0.583,4.944,44.312,-139.771
2.398,-0.997,0.698,12.695,56.030,-114.441
2.492,-0.939,0.746,2.075,56.519,-46.631
2.325,-0.709,0.667,-12.390,39.795,-17.761
2.142,-0.609,0.565,-34.790,-2.747,31.311
1.650,-0.440,0.444,-34.851,-16.846,52.673
1.410,-0.383,0.437,-22.583,-27.954,79.468
1.078,-0.391,0.484,-15.625,-35.278,84.412
0.957,-0.407,0.537,-3.357,-55.969,92.834
0.736,-0.381,0.655,-1.343,-59.692,98.145
0.628,-0.368,0.686,-10.437,-51.453,109.192
0.401,-0.339,0.707,-16.541,-45.044,112.488
0.216,-0.317,0.717,-18.127,-31.555,116.089
0.156,-0.334,0.727,-2.808,-15.503,112.427
0.043,-0.370,0.787,8.057,-12.756,104.675
-0.016,-0.365,0.831,21.851,-25.513,89.905
-0.106,-0.365,0.937,21.362,-36.499,85.144
-0.154,-0.364,0.979,14.160,-50.293,78.064
-0.244,-0.340,1.038,10.437,-48.523,77.332
-0.285,-0.324,1.051,7.263,-29.236,78.247
-0.360,-0.293,1.060,7.507,-18.616,76.721
-0.395,-0.269,1.053,9.460,-9.399,68.298
-0.428,-0.221,1.042,9.705,-11.353,62.500
-0.438,-0.208,1.039,2.686,-24.414,50.354
-0.455,-0.202,1.055,-0.427,-30.396,45.166
-0.442,-0.239,1.089,4.089,-23.132,33.630
-0.420,-0.258,1.104,11.780,-4.211,24.353
-0.366,-0.277,1.115,12.085,1.648,22.583
-0.343,-0.282,1.108,6.775,7.751,20.264
-0.304,-0.291,1.072,4.333,9.399,17.334
-0.275,-0.291,1.052,3.357,9.949,6.897
-0.205,-0.294,1.021,3.906,8.728,1.160
-0.168,-0.301,1.012,5.615,5.249,-8.789
-0.075,-0.317,1.005,5.920,4.028,-12.207
-0.030,-0.321,1.002,4.578,3.662,-15.198
0.043,-0.324,0.977,3.845,4.700,-15.869
0.073,-0.326,0.962,3.418,6.775,-16.296
0.117,-0.318,0.948,3.723,6.653,-16.418
0.155,-0.306,0.952,4.028,5.066,-17.212
0.173,-0.300,0.958,2.319,2.502,-17.700
0.196,-0.294,0.956,0.977,1.892,-17.334
0.206,-0.295,0.953,0.000,2.014,-16.785
0.221,-0.288,0.949,0.000,2.380,-16.235
0.219,-0.277,0.936,-0.244,4.211,-13.733
0.223,-0.274,0.928,-0.244,5.371,-12.024
0.229,-0.267,0.918,-0.061,5.371,-11.475
0.233,-0.265,0.915,0.000,4.028,-11.841
0.248,-0.274,0.910,-0.305,2.502,-12.085
0.255,-0.278,0.911,0.183,-0.366,-10.315
0.261,-0.283,0.923,1.160,-0.732,-8.667
0.261,-0.286,0.931,3.113,0.793,-4.822
0.251,-0.295,0.953,3.418,1.404,-3.174
0.246,-0.295,0.964,1.282,0.488,-0.977
0.224,-0.294,0.969,-0.305,-0.183,0.183
0.215,-0.290,0.969,-1.404,1.465,1.831
0.204,-0.278,0.962,-1.648,3.418,2.625
0.194,-0.273,0.954,-2.502,5.249,4.456
0.177,-0.260,0.939,-2.869,4.700,4.578
0.170,-0.254,0.933,-2.747,3.052,3.784
0.162,-0.247,0.921,-2.258,2.563,3.113
0.164,-0.248,0.920,-0.854,2.197,1.892
0.167,-0.254,0.918,-0.122,2.136,1.831
0.167,-0.260,0.921,1.160,1.282,1.648
0.173,-0.268,0.925,1.587,0.488,1.160
0.175,-0.275,0.925,2.686,-0.488,0.671
0.178,-0.281,0.934,3.235,-0.916,0.671
0.171,-0.283,0.948,4.089,-1.099,1.282
0.165,-0.283,0.953,3.967,-0.854,1.465
0.157,-0.282,0.957,2.625,-1.526,0.793
0.156,-0.284,0.963,2.136,-2.197,-0.671
0.163,-0.289,0.975,2.014,-1.770,-1.282
0.167,-0.291,0.977,1.831,1.282,-0.916
0.174,-0.288,0.970,1.587,3.296,-0.244
0.179,-0.287,0.963,0.916,5.432,0.854
0.190,-0.281,0.955,0.610,5.493,1.160
0.192,-0.279,0.949,0.183,5.310,1.404
0.191,-0.281,0.942,0.366,4.700,1.038
0.194,-0.283,0.949,0.305,0.366,-0.610
0.193,-0.283,0.958,0.000,-0.977,-0.732
0.189,-0.284,0.959,0.977,1.465,0.610
0.188,-0.282,0.963,1.648,2.991,1.099
0.184,-0.285,0.974,1.587,3.174,1.099
0.186,-0.288,0.981,0.854,2.319,0.549
0.191,-0.290,0.986,-1.038,1.587,-0.122
0.194,-0.289,0.979,-2.014,2.686,0.122
0.191,-0.282,0.955,-3.235,5.066,1.221
0.186,-0.277,0.949,-3.113,5.737,1.892
0.182,-0.271,0.941,-2.441,7.080,2.136
0.183,-0.270,0.935,-2.625,7.263,1.221
0.194,-0.267,0.920,-2.808,6.836,0.671
0.199,-0.269,0.910,-2.319,5.615,0.427
0.209,-0.270,0.902,-1.465,4.822,0.732
0.203,-0.273,0.905,0.549,2.686,1.404
0.202,-0.276,0.910,2.197,-0.977,0.305
0.199,-0.282,0.924,2.319,-3.113,-0.061
0.184,-0.279,0.941,3.357,-3.113,0.854
0.181,-0.275,0.949,4.272,-0.671,0.977
0.173,-0.271,0.957,4.333,-1.038,0.549
0.171,-0.275,0.964,3.662,-3.174,-1.282
0.183,-0.285,0.977,2.625,-3.967,-2.258
0.186,-0.287,0.973,1.099,-2.197,-1.953
0.183,-0.290,0.963,1.404,-0.061,-1.038
0.187,-0.292,0.962,1.892,2.869,-0.610
0.197,-0.286,0.948,1.465,2.869,-0.732
0.205,-0.286,0.940,1.343,1.831,-1.343
0.213,-0.285,0.944,0.610,0.000,-2.136
0.217,-0.287,0.942,0.244,-0.488,-1.770

-0.866,-0.378,1.286,-25.635,-25.696,-28.809
-0.744,-0.335,1.206,-31.067,30.090,-49.622
-0.655,-0.324,1.115,-40.894,61.646,-68.542
-0.434,-0.321,0.946,-42.053,61.890,-77.209
-0.316,-0.319,0.897,-34.058,51.941,-89.844
-0.085,-0.324,0.845,-30.884,60.120,-94.482
0.106,-0.360,0.757,-36.133,91.309,-106.934
0.267,-0.431,0.734,-16.418,72.571,-128.418
0.642,-0.526,0.672,-15.137,55.176,-139.893
0.831,-0.536,0.639,-20.508,14.099,-153.320
1.220,-0.563,0.640,-15.808,-3.784,-153.076
1.409,-0.598,0.685,5.371,3.174,-142.822
1.708,-0.635,0.789,13.672,16.663,-132.202
1.768,-0.610,0.828,7.446,21.545,-93.811
1.821,-0.588,0.827,-3.052,13.123,-73.303
1.833,-0.571,0.796,-18.005,-10.620,-42.786
1.753,-0.522,0.740,-20.691,-18.066,-25.513
1.643,-0.485,0.717,-19.104,-22.705,14.038
1.332,-0.401,0.687,-15.503,-21.118,33.081
1.176,-0.369,0.682,-4.944,-16.541,57.861
0.931,-0.352,0.716,-0.244,-16.846,64.087
0.845,-0.346,0.749,0.549,-23.010,73.303
0.677,-0.308,0.777,-3.235,-25.452,77.087
0.509,-0.302,0.698,-8.850,-19.653,82.458
0.420,-0.310,0.670,-6.226,-12.817,85.937
0.232,-0.303,0.696,9.094,-4.639,92.773
0.143,-0.291,0.730,24.841,-4.456,94.910
-0.012,-0.287,0.799,29.175,-6.653,90.637
-0.076,-0.263,0.841,31.189,-18.005,69.763
-0.091,-0.238,0.888,29.175,-24.719,60.059
-0.089,-0.273,0.887,20.508,-35.950,53.528
-0.170,-0.311,0.933,16.602,-42.297,55.298
-0.237,-0.302,0.979,14.771,-46.997,56.519
-0.325,-0.267,1.052,15.991,-42.480,54.565
-0.346,-0.253,1.067,16.785,-27.161,48.645
-0.338,-0.231,1.080,15.198,-21.729,43.030
-0.293,-0.231,1.060,7.080,-21.362,32.471
-0.278,-0.245,1.048,3.906,-22.095,29.907
-0.256,-0.256,1.068,8.606,-16.846,27.283
-0.244,-0.253,1.089,15.320,-2.808,25.452
-0.199,-0.245,1.088,14.221,4.578,23.132
-0.167,-0.243,1.060,5.310,9.888,15.503
-0.104,-0.246,0.975,1.160,7.202,10.864
-0.048,-0.266,0.933,1.099,-1.648,2.136
-0.026,-0.281,0.944,9.827,-8.179,-0.549
0.010,-0.294,0.993,13.733,-7.141,0.183
0.022,-0.290,1.005,15.869,2.380,2.747
0.026,-0.280,1.002,14.771,5.981,3.113
0.030,-0.281,0.994,11.047,4.761,-1.282
0.071,-0.302,0.992,8.972,1.709,-4.456
0.098,-0.311,0.996,4.944,-2.075,-7.874
0.133,-0.325,0.989,4.089,-1.221,-7.812
0.147,-0.331,0.985,4.028,3.235,-6.165
0.177,-0.331,0.978,3.662,4.761,-4.944
0.182,-0.321,0.970,2.869,5.676,-2.808
0.186,-0.311,0.964,2.625,5.737,-2.441
0.193,-0.307,0.964,0.916,4.578,-2.930
0.183,-0.286,0.940,0.122,4.150,-2.197
0.174,-0.284,0.928,2.136,5.859,-0.854
0.174,-0.279,0.940,3.723,6.409,-1.343
0.175,-0.272,0.945,3.784,6.104,-1.892
0.171,-0.271,0.930,3.357,6.287,-1.709
0.169,-0.275,0.928,4.028,6.042,-2.197
0.171,-0.279,0.945,3.845,5.005,-2.808
0.170,-0.280,0.950,3.052,3.418,-3.235
0.177,-0.279,0.953,3.601,4.150,-3.357
0.188,-0.284,0.952,4.944,6.653,-3.235
0.188,-0.290,0.951,5.127,6.897,-3.235
0.201,-0.307,0.958,4.211,3.723,-5.249
0.207,-0.312,0.965,1.404,-2.136,-6.592
0.211,-0.315,0.966,0.244,-2.258,-5.920
0.212,-0.320,0.964,0.000,2.258,-3.662
0.214,-0.326,0.964,-0.244,4.150,-2.808
0.211,-0.319,0.957,-0.916,5.249,-1.770
0.202,-0.301,0.933,-1.770,7.141,-0.183
0.204,-0.296,0.927,-0.854,7.751,-0.854
0.211,-0.285,0.925,-0.549,7.019,-0.854
0.208,-0.280,0.923,-0.244,5.249,-0.244
0.211,-0.283,0.927,-0.183,4.456,-0.427
0.212,-0.285,0.930,-0.183,1.770,-0.916
0.211,-0.286,0.930,0.061,0.916,-1.099
0.210,-0.287,0.927,1.099,1.038,-1.526
0.208,-0.291,0.929,1.709,1.160,-1.648
0.209,-0.297,0.934,1.648,0.427,-1.587
0.212,-0.303,0.931,1.160,-0.183,-1.099
0.211,-0.303,0.926,1.526,0.122,1.831
0.202,-0.298,0.926,2.563,1.282,3.601
0.198,-0.292,0.930,3.845,4.211,4.456
0.195,-0.292,0.939,3.540,4.578,4.028
0.197,-0.295,0.943,1.587,3.235,1.404
0.199,-0.300,0.941,0.366,2.441,-0.122
0.202,-0.298,0.940,-0.854,2.197,-1.892
0.214,-0.292,0.936,-0.854,3.113,-2.197
0.220,-0.291,0.932,-0.793,4.822,-1.526
0.226,-0.293,0.925,-0.671,4.700,-1.038
0.224,-0.294,0.926,0.000,2.869,-0.854
0.217,-0.299,0.935,0.488,1.892,-1.160
0.217,-0.305,0.943,0.671,0.488,-1.526
0.218,-0.307,0.951,0.122,0.244,-1.160
0.219,-0.298,0.951,-1.038,1.587,0.366
0.218,-0.294,0.946,-1.343,3.174,1.465
0.211,-0.289,0.937,-0.977,3.174,1.465
0.208,-0.288,0.940,-0.183,2.808,0.549
0.214,-0.285,0.941,-0.244,2.686,0.061
0.217,-0.287,0.936,-0.916,2.747,0.427
0.219,-0.291,0.935,-0.916,2.808,0.671
0.226,-0.297,0.938,-0.671,2.563,0.671
0.228,-0.298,0.942,-0.732,2.563,0.977
0.229,-0.296,0.944,-1.892,3.296,1.709
0.230,-0.291,0.937,-2.869,3.906,2.075
0.231,-0.286,0.931,-4.578,5.310,2.930
0.234,-0.279,0.920,-5.066,5.920,3.296
0.234,-0.276,0.915,-4.944,5.920,3.235
0.234,-0.274,0.908,-2.686,3.540,2.563
0.232,-0.269,0.911,-1.099,2.014,2.319
0.230,-0.271,0.916,1.587,-0.305,2.014
0.225,-0.277,0.930,2.380,-1.160,2.014
0.223,-0.282,0.937,3.296,-2.258,1.465
0.222,-0.296,0.950,3.479,-2.869,1.038

1.769,-0.658,0.479,-9.338,5.798,-115.417
1.984,-0.675,0.604,8.789,-35.400,-90.271
1.904,-0.645,0.616,10.376,-35.034,-37.781
1.757,-0.617,0.584,2.991,-28.809,14.954
1.325,-0.512,0.542,1.587,-32.959,36.133
1.115,-0.464,0.549,6.042,-48.035,60.059
0.832,-0.427,0.624,9.949,-54.016,64.148
0.754,-0.426,0.681,12.573,-58.777,67.261
0.652,-0.418,0.748,10.132,-54.687,68.176
0.608,-0.416,0.744,3.235,-36.072,75.378
0.497,-0.431,0.711,1.648,-26.428,82.886
0.336,-0.422,0.720,6.958,-17.090,95.337
0.255,-0.406,0.747,12.573,-15.869,100.342
0.088,-0.405,0.816,25.574,-18.921,102.966
0.016,-0.385,0.849,29.419,-21.729,97.656
-0.018,-0.360,0.878,30.457,-22.461,86.975
-0.019,-0.366,0.942,30.823,-23.804,81.482
-0.033,-0.364,0.969,24.353,-25.269,72.449
-0.095,-0.406,0.981,19.165,-26.367,71.594
-0.120,-0.424,0.999,15.076,-33.630,68.787
-0.209,-0.387,1.083,14.954,-37.903,67.017
-0.260,-0.365,1.122,14.465,-32.715,63.354
-0.337,-0.316,1.169,12.573,-24.902,61.035
-0.367,-0.292,1.172,4.822,-14.282,56.824
-0.395,-0.273,1.149,0.610,-12.024,52.917
-0.396,-0.272,1.138,-5.859,-8.362,42.908
-0.388,-0.248,1.127,-8.667,-6.470,38.635
-0.378,-0.230,1.113,-15.320,-0.427,26.611
-0.314,-0.206,1.051,-17.517,2.930,18.921
-0.263,-0.204,1.018,-16.846,7.507,6.409
-0.156,-0.218,0.983,-13.733,8.850,3.113
-0.114,-0.225,0.980,-4.272,13.428,-0.488
-0.053,-0.241,0.981,0.244,16.235,-2.136
-0.022,-0.249,0.983,4.272,14.832,-6.897
0.034,-0.260,0.991,3.113,10.376,-9.644
0.058,-0.262,0.991,-1.709,2.258,-13.916
0.124,-0.277,0.964,-3.357,1.343,-16.113
0.164,-0.292,0.947,-2.075,3.845,-17.944
0.225,-0.311,0.936,0.610,6.104,-16.541
0.240,-0.314,0.937,5.554,11.108,-11.597
0.259,-0.314,0.940,6.409,12.329,-9.521
0.265,-0.310,0.938,5.005,10.864,-6.958
0.278,-0.302,0.929,3.418,8.667,-6.592
0.287,-0.296,0.923,0.244,2.686,-6.653
0.287,-0.291,0.915,-0.488,0.183,-6.042
0.281,-0.288,0.915,0.366,0.488,-4.211
0.264,-0.283,0.917,1.709,2.380,-2.991
0.256,-0.281,0.923,4.028,3.906,-0.854
0.243,-0.276,0.935,3.784,3.601,0.122
0.236,-0.277,0.937,2.136,3.967,0.916
0.235,-0.273,0.938,1.221,4.761,0.244
0.234,-0.267,0.929,0.061,6.714,-0.366
0.237,-0.271,0.917,0.244,7.019,-0.793
0.250,-0.271,0.918,0.061,4.456,-2.869
0.258,-0.266,0.913,-0.061,2.869,-2.686
0.251,-0.274,0.916,1.892,2.136,-1.221
0.252,-0.293,0.938,2.563,2.136,-1.038
0.254,-0.294,0.939,1.831,2.686,0.366
0.243,-0.287,0.923,1.831,3.357,1.770
0.234,-0.287,0.923,3.418,3.296,2.563
0.229,-0.285,0.933,3.662,2.686,2.075
0.226,-0.281,0.933,3.235,2.319,2.502
0.220,-0.281,0.938,3.113,1.953,2.563
0.220,-0.283,0.948,2.502,-0.183,0.854
0.218,-0.281,0.953,2.563,-0.549,0.305
0.225,-0.280,0.962,2.991,0.610,0.183
0.231,-0.281,0.959,2.502,1.465,-0.122
0.234,-0.281,0.943,1.160,3.235,0.366
0.237,-0.282,0.937,1.038,3.540,0.366
0.242,-0.287,0.935,1.343,1.160,-0.732
0.248,-0.296,0.944,1.587,-0.977,-0.366
0.247,-0.295,0.946,1.587,-0.244,0.183
0.245,-0.293,0.945,1.465,0.732,0.854
0.245,-0.294,0.949,1.343,0.488,0.732
0.250,-0.294,0.949,0.610,-0.549,0.793
0.244,-0.290,0.944,0.366,-0.549,1.465
0.236,-0.290,0.948,0.549,0.916,2.197
0.237,-0.290,0.954,0.061,1.526,1.648
0.241,-0.288,0.945,-1.343,1.648,1.221
0.240,-0.288,0.926,-1.038,1.465,1.343
0.242,-0.292,0.927,0.549,0.183,0.732
0.246,-0.298,0.933,0.366,-0.610,0.427
0.246,-0.302,0.933,-0.854,-0.610,0.977
0.254,-0.307,0.930,-0.916,0.000,1.160
0.261,-0.311,0.926,-0.916,1.160,1.770
0.266,-0.307,0.922,-1.038,1.221,2.380
0.268,-0.302,0.921,-1.343,1.526,3.235
0.265,-0.294,0.917,-1.160,1.221,3.723
0.260,-0.289,0.924,-0.061,0.000,4.517
0.246,-0.283,0.942,0.122,-0.366,4.700
0.238,-0.280,0.945,-0.061,-0.610,4.822
0.230,-0.274,0.947,-0.183,-0.244,4.944
0.226,-0.271,0.945,-0.732,1.160,5.493
0.224,-0.266,0.929,-0.671,2.197,5.188
0.225,-0.264,0.924,0.671,3.479,4.028
0.232,-0.266,0.923,1.343,3.357,3.296
0.238,-0.267,0.925,1.099,1.160,1.831
0.242,-0.272,0.924,0.671,-0.244,1.343
0.242,-0.277,0.927,0.732,-1.953,0.916
0.241,-0.283,0.935,1.099,-1.953,1.099
0.237,-0.284,0.937,1.831,-0.305,1.831
0.231,-0.288,0.945,1.770,0.061,1.831
0.236,-0.287,0.946,0.183,-0.305,0.671
0.255,-0.286,0.931,-0.549,-0.122,0.366
0.268,-0.287,0.923,-0.488,1.099,0.366
0.298,-0.295,0.914,0.000,1.648,0.793
0.306,-0.299,0.922,0.488,1.465,3.174
0.297,-0.297,0.928,0.732,1.404,4.944
0.282,-0.294,0.933,1.953,1.221,7.935
0.253,-0.288,0.949,2.380,0.671,8.423
0.239,-0.281,0.959,1.404,-0.244,8.057
0.223,-0.270,0.958,0.366,0.305,7.507
0.221,-0.267,0.952,-0.854,1.526,6.409
0.225,-0.264,0.941,-0.549,1.404,5.432
0.232,-0.268,0.940,-0.366,-0.671,3.113
0.239,-0.280,0.944,-0.977,-2.563,2.380
0.239,-0.283,0.945,-2.136,-3.235,1.709
0.251,-0.285,0.934,-2.441,-1.953,1.953
0.252,-0.280,0.920,-1.892,0.061,3.357

-0.984,-0.376,1.287,-0.183,-37.720,23.987
-1.018,-0.406,1.324,-10.559,-36.987,-12.512
-0.968,-0.451,1.300,-22.034,-21.667,-47.546
-0.769,-0.542,1.205,-24.902,-8.789,-59.387
-0.504,-0.583,1.083,-28.381,16.052,-70.740
-0.394,-0.576,1.021,-26.489,25.146,-70.740
-0.232,-0.513,0.963,-17.273,39.429,-74.097
-0.181,-0.473,0.953,-20.386,37.415,-106.812
-0.005,-0.457,0.911,-26.550,23.804,-133.362
0.146,-0.494,0.884,-30.640,-7.141,-170.715
0.412,-0.503,0.875,-25.696,0.549,-172.913
0.644,-0.489,0.816,-25.513,16.724,-168.762
0.780,-0.490,0.752,-28.442,51.819,-155.762
1.092,-0.527,0.656,-24.231,59.143,-152.100
1.240,-0.534,0.629,-12.695,43.152,-151.733
1.516,-0.539,0.658,-9.033,31.494,-143.188
1.633,-0.559,0.702,-6.226,14.832,-111.694
1.761,-0.532,0.761,-10.681,9.094,-94.055
1.766,-0.491,0.753,-25.269,2.136,-49.194
1.723,-0.476,0.662,-28.137,1.892,-27.710
1.666,-0.470,0.616,-21.362,-5.737,6.714
1.467,-0.454,0.597,-15.076,-12.451,22.949
1.344,-0.429,0.619,-4.517,-23.743,48.645
1.107,-0.393,0.684,-2.563,-27.039,57.983
0.874,-0.388,0.749,-4.333,-27.161,73.486
0.749,-0.378,0.785,-6.836,-25.452,80.200
0.507,-0.336,0.790,-13.977,-20.142,83.435
0.417,-0.313,0.771,-16.907,-12.878,83.557
0.280,-0.292,0.750,-10.620,4.944,85.571
0.209,-0.281,0.759,-0.671,9.949,85.693
0.142,-0.269,0.780,18.250,10.559,84.534
0.022,-0.270,0.834,23.010,6.165,81.970
-0.030,-0.275,0.867,25.635,-10.925,75.317
-0.125,-0.301,0.981,24.902,-21.851,75.317
-0.281,-0.299,1.114,20.386,-31.799,80.078
-0.352,-0.286,1.147,16.357,-12.451,76.416
-0.431,-0.255,1.138,15.747,0.183,71.716
-0.441,-0.240,1.123,13.794,11.475,61.096
-0.419,-0.233,1.113,8.789,7.568,57.190
-0.424,-0.218,1.130,-5.005,-9.277,46.936
-0.417,-0.203,1.136,-9.583,-10.803,34.485
-0.361,-0.191,1.107,-9.277,-2.686,30.212
-0.320,-0.190,1.083,-5.554,13.916,21.240
-0.219,-0.190,1.044,-5.615,14.160,16.724
-0.156,-0.192,1.021,-11.292,4.333,7.019
-0.034,-0.207,0.976,-13.367,-1.343,3.784
0.003,-0.218,0.973,-8.545,-6.653,5.127
0.040,-0.240,1.015,-2.502,-3.540,8.057
0.052,-0.245,1.038,6.958,7.751,13.245
0.072,-0.242,1.065,6.775,10.071,13.855
0.106,-0.242,1.050,-5.066,1.709,9.521
0.129,-0.241,1.025,-19.836,-13.306,3.113
0.168,-0.226,0.966,-21.973,-17.578,1.831
0.181,-0.223,0.953,-13.245,-13.611,5.920
0.170,-0.211,0.969,-6.104,-6.592,9.827
0.154,-0.191,0.991,1.404,5.188,13.672
0.150,-0.184,0.991,-5.066,-2.563,9.033
0.156,-0.180,0.982,-9.338,-9.094,5.005
0.167,-0.183,0.975,-12.268,-13.672,-0.488
0.184,-0.187,0.963,-10.498,-10.925,-0.366
0.188,-0.187,0.964,-4.028,-2.380,3.967
0.176,-0.174,0.991,-1.526,1.526,6.042
0.159,-0.166,0.996,-1.709,6.653,7.446
0.160,-0.159,0.985,-5.920,3.479,4.272
0.173,-0.148,0.963,-7.629,-0.854,2.075
0.179,-0.147,0.958,-6.836,-4.944,0.793
0.179,-0.151,0.962,-4.456,-2.747,1.587
0.183,-0.150,0.965,0.610,5.188,2.808
0.189,-0.155,0.967,1.465,7.385,3.235
0.190,-0.158,0.970,-0.549,3.906,2.075
0.195,-0.165,0.974,-2.869,0.366,0.549
0.197,-0.169,0.964,-5.249,-2.625,-0.610
0.201,-0.168,0.960,-2.808,2.014,1.404
0.200,-0.156,0.952,-1.160,4.272,2.747
0.202,-0.140,0.945,0.244,4.822,2.869
0.206,-0.138,0.942,0.000,0.854,1.587
0.198,-0.142,0.949,0.427,-1.038,1.709
0.189,-0.147,0.959,2.136,-2.502,1.770
0.179,-0.158,0.980,2.625,-2.258,1.587
0.176,-0.158,0.985,2.319,-0.671,2.075
0.177,-0.152,0.981,1.587,0.916,2.502
0.184,-0.153,0.977,-0.122,3.601,2.747
0.200,-0.163,0.976,-1.160,3.723,2.380
0.207,-0.166,0.975,-2.808,1.831,0.671
0.221,-0.165,0.973,-3.479,0.000,0.427
