aX,aY,aZ,gX,gY,gZ
0.014,0.620,2.115,131.653,12.268,8.789
0.028,0.560,2.054,177.490,43.884,-2.625
0.048,0.443,1.850,201.050,60.547,-9.338
0.051,0.406,1.717,247.925,81.238,-17.639
0.039,0.351,1.464,266.479,83.740,-17.700
0.046,0.327,1.340,294.373,86.243,-14.954
0.050,0.253,1.046,306.458,87.891,-15.625
0.037,0.211,0.892,319.458,99.670,-23.865
0.024,0.170,0.678,317.200,110.779,-30.823
0.036,0.167,0.600,312.012,131.592,-45.227
0.052,0.093,0.381,313.538,134.888,-51.575
0.056,0.024,0.239,316.101,135.193,-58.411
0.072,-0.031,0.101,315.918,119.141,-68.848
0.072,-0.141,-0.140,313.049,99.060,-70.801
0.050,-0.199,-0.227,296.875,64.636,-74.158
0.004,-0.314,-0.412,285.767,61.157,-78.918
-0.014,-0.379,-0.522,272.522,75.012,-98.633
-0.113,-0.512,-0.805,274.292,74.951,-109.924
-0.227,-0.603,-0.979,277.710,61.890,-118.774
-0.428,-0.816,-1.332,267.883,63.843,-112.793
-0.469,-0.894,-1.520,223.145,75.500,-77.087
-0.417,-1.101,-1.793,189.514,67.688,-47.974
-0.378,-1.216,-1.818,69.214,33.875,16.602
-0.178,-1.151,-1.516,-3.052,21.790,38.940
-0.103,-1.011,-1.244,-107.910,2.930,56.030
-0.051,-0.837,-0.791,-131.836,-4.822,58.167
-0.045,-0.843,-0.654,-150.452,-14.587,54.504
-0.054,-0.913,-0.489,-155.212,-14.038,49.438
-0.038,-0.939,-0.423,-159.058,-11.047,46.631
0.046,-0.929,-0.305,-166.748,-13.184,54.077
0.094,-0.893,-0.248,-172.180,-24.048,61.218
0.141,-0.855,-0.179,-184.937,-52.795,72.998
0.217,-0.785,0.011,-188.477,-64.636,74.280
0.232,-0.665,0.199,-183.289,-81.299,67.627
0.255,-0.612,0.269,-176.331,-84.778,63.538
0.330,-0.560,0.405,-169.922,-88.196,58.105
0.323,-0.538,0.466,-172.485,-93.140,53.589
0.265,-0.516,0.592,-176.025,-89.905,34.851
0.240,-0.519,0.668,-167.175,-64.697,14.038
0.200,-0.479,0.768,-158.936,-55.359,9.766
0.187,-0.460,0.798,-150.330,-52.551,11.780
0.164,-0.450,0.840,-139.160,-57.739,22.278
0.159,-0.432,0.848,-135.986,-55.054,23.560
0.162,-0.408,0.846,-127.747,-31.311,15.503
0.185,-0.400,0.848,-121.826,-17.395,8.728
0.188,-0.399,0.851,-113.464,-8.179,2.319
0.214,-0.378,0.814,-113.281,-14.648,5.371
0.220,-0.374,0.806,-118.652,-40.344,11.414
0.154,-0.396,0.900,-119.995,-50.659,10.498
0.111,-0.388,0.932,-113.220,-53.345,8.240
0.090,-0.324,0.894,-108.704,-48.584,9.216
0.100,-0.298,0.904,-111.023,-46.631,11.963
0.110,-0.270,1.003,-113.525,-48.950,12.878
0.106,-0.274,1.052,-111.206,-40.039,11.047
0.120,-0.258,1.083,-106.873,-30.273,8.423
0.133,-0.253,1.051,-92.285,-19.470,2.563
0.112,-0.290,0.969,-87.646,-21.423,1.587
0.082,-0.297,0.970,-93.262,-29.236,3.357
0.071,-0.268,1.042,-96.680,-26.611,3.601
0.077,-0.243,1.077,-97.046,-21.423,2.869
0.072,-0.195,1.103,-90.881,-16.785,1.953
0.080,-0.172,1.115,-88.074,-18.677,3.113
0.066,-0.160,1.167,-85.205,-26.367,1.404
0.038,-0.175,1.190,-83.374,-26.917,-1.160
0.023,-0.184,1.196,-77.332,-14.587,-1.892
0.045,-0.179,1.150,-74.036,-6.348,-0.549
0.069,-0.134,1.113,-69.153,3.601,1.465
0.083,-0.104,1.105,-67.871,6.592,1.953
0.105,-0.071,1.105,-67.688,13.245,2.075
0.159,-0.021,1.158,-68.237,12.207,1.343
0.162,0.001,1.185,-64.087,2.808,-1.648
0.155,0.020,1.233,-58.289,-0.488,-2.686
0.150,0.005,1.246,-43.152,-7.568,-5.554
0.096,-0.022,1.210,-35.828,-5.737,-4.272
0.131,0.061,1.428,5.066,-5.920,-6.836
0.073,-0.051,1.394,35.645,-5.981,-9.949
0.007,-0.183,1.029,7.141,27.893,-7.446
0.138,-0.086,0.951,-15.747,32.959,-4.211
0.184,-0.071,1.023,-15.259,4.639,2.380
0.159,-0.091,0.994,-11.108,-4.578,3.174
0.148,-0.076,0.969,-8.606,-5.737,0.549
0.107,-0.053,0.951,-5.249,-3.723,-1.282
0.086,-0.050,0.966,3.174,1.526,-3.113
0.071,-0.039,0.997,5.371,5.371,-3.235
0.077,-0.034,1.009,5.737,8.301,-3.235
0.081,-0.031,1.018,3.357,5.554,-2.136
0.090,-0.048,1.017,1.038,0.916,-0.610
0.102,-0.058,1.015,-3.662,-0.793,0.793
0.118,-0.070,0.989,-4.456,1.892,0.427
0.122,-0.073,0.982,-1.160,1.953,0.122
0.127,-0.072,0.990,1.770,-0.671,-0.122
0.120,-0.071,0.996,3.723,-1.709,-0.549
0.112,-0.068,1.010,3.052,-0.122,-0.488
0.108,-0.063,1.008,0.977,0.366,-0.488
0.095,-0.066,1.005,0.122,-0.610,-0.366
0.094,-0.069,1.001,-0.732,0.305,-0.244
0.102,-0.057,0.992,-0.793,1.770,-0.549
0.100,-0.058,0.995,0.671,3.540,-0.793
0.099,-0.064,0.988,1.221,4.944,-0.916
0.100,-0.057,0.988,1.282,8.606,-2.136
0.097,-0.061,0.999,1.465,9.827,-2.258
0.104,-0.060,0.997,1.709,10.193,-1.831
0.118,-0.055,0.995,2.075,7.385,-0.854
0.135,-0.058,1.001,2.014,4.272,-0.671
0.132,-0.068,1.001,1.953,1.953,-0.793
0.139,-0.074,0.995,2.014,2.197,-0.427
0.142,-0.068,0.999,1.831,-0.488,0.061
0.126,-0.080,1.004,1.160,-1.038,-0.122
0.128,-0.077,0.999,-0.610,0.732,-0.183
0.132,-0.062,0.999,-0.610,-0.854,0.244
0.124,-0.068,0.999,-1.343,-3.174,0.916
0.118,-0.062,0.992,-1.892,-1.709,0.793
0.115,-0.057,0.991,-0.854,0.000,0.122
0.099,-0.067,0.997,-0.061,0.366,0.122
0.101,-0.066,0.996,1.709,2.258,0.427
0.115,-0.058,0.997,2.380,2.625,0.427
0.121,-0.061,1.000,1.587,2.930,0.427

0.106,0.686,2.269,-30.701,-66.467,46.448
0.030,0.772,2.512,58.228,-53.650,24.719
-0.003,0.738,2.446,153.931,5.737,7.080
-0.010,0.573,2.104,191.406,35.156,3.052
0.035,0.436,1.812,236.999,76.660,-4.761
0.055,0.377,1.710,266.602,99.304,-15.076
0.044,0.327,1.504,282.959,104.797,-18.860
0.036,0.327,1.353,317.749,113.281,-19.958
0.015,0.285,0.963,331.665,119.507,-19.531
0.009,0.257,0.775,340.698,139.160,-25.879
0.047,0.201,0.484,336.548,151.917,-34.546
0.077,0.167,0.372,328.064,165.649,-57.129
0.149,0.069,0.122,325.867,158.386,-65.308
0.177,-0.007,-0.007,317.383,123.779,-77.026
0.198,-0.127,-0.186,308.350,105.286,-82.764
0.196,-0.179,-0.256,290.344,79.407,-92.163
0.122,-0.292,-0.404,284.119,73.669,-99.915
0.036,-0.355,-0.479,272.034,83.435,-125.305
-0.179,-0.477,-0.646,267.151,98.694,-140.320
-0.281,-0.526,-0.764,269.043,111.023,-158.813
-0.506,-0.701,-1.099,269.226,95.886,-153.015
-0.608,-0.841,-1.285,241.516,57.678,-103.699
-0.611,-1.103,-1.571,211.182,43.152,-66.223
-0.557,-1.206,-1.607,106.750,22.034,5.249
-0.308,-1.119,-1.449,45.349,9.460,27.832
-0.160,-1.006,-1.240,-50.049,-28.931,50.598
0.009,-0.861,-0.837,-80.872,-44.312,57.983
0.088,-0.798,-0.612,-119.812,-48.584,63.599
0.093,-0.783,-0.553,-130.615,-41.992,58.838
-0.013,-0.832,-0.497,-139.648,-25.635,38.452
-0.092,-0.895,-0.492,-145.630,-3.479,22.827
-0.141,-0.988,-0.504,-151.428,8.301,24.475
-0.084,-0.972,-0.483,-167.358,10.071,47.119
0.079,-0.871,-0.365,-174.072,-5.859,63.782
0.141,-0.825,-0.301,-179.077,-28.076,79.407
0.193,-0.718,-0.147,-189.331,-68.909,93.506
0.183,-0.651,-0.049,-197.632,-87.952,81.482
0.187,-0.527,0.147,-198.364,-89.844,72.266
0.219,-0.473,0.233,-198.914,-96.741,64.209
0.269,-0.414,0.417,-200.439,-106.812,64.514
0.255,-0.422,0.558,-203.857,-121.948,57.434
0.160,-0.412,0.840,-200.867,-115.173,48.157
0.133,-0.360,0.899,-191.772,-97.412,38.879
0.167,-0.286,0.943,-163.635,-57.312,31.433
0.200,-0.265,0.983,-151.978,-47.974,32.166
0.216,-0.242,1.009,-134.521,-48.523,29.297
0.213,-0.274,0.976,-128.479,-47.729,24.841
0.216,-0.313,0.958,-132.446,-42.419,16.724
0.194,-0.318,1.042,-137.207,-43.152,14.648
0.167,-0.322,1.117,-130.615,-52.246,15.747
0.117,-0.299,1.140,-119.690,-53.894,18.005
0.145,-0.260,1.079,-99.915,-39.917,19.226
0.190,-0.255,0.988,-97.290,-32.532,14.954
0.188,-0.280,1.008,-104.187,-35.095,6.531
0.150,-0.313,1.068,-107.056,-39.612,5.798
0.132,-0.324,1.107,-100.952,-35.339,10.071
0.130,-0.314,1.087,-91.187,-27.161,13.428
0.150,-0.297,1.037,-76.843,-14.832,18.127
0.208,-0.250,0.996,-77.026,-14.832,16.663
0.217,-0.235,1.022,-83.923,-25.940,9.094
0.195,-0.234,1.094,-86.365,-33.447,7.263
0.175,-0.236,1.136,-83.191,-38.513,5.859
0.146,-0.227,1.189,-76.843,-35.400,5.493
0.140,-0.213,1.178,-63.660,-25.635,5.005
0.159,-0.170,1.141,-61.035,-21.851,3.479
0.155,-0.163,1.154,-63.049,-19.592,-3.662
0.117,-0.162,1.203,-63.721,-17.334,-5.859
0.103,-0.161,1.224,-56.213,-9.766,-5.310
0.088,-0.148,1.215,-48.462,-5.798,-3.845
0.094,-0.141,1.186,-35.828,-2.625,-0.854
0.112,-0.127,1.136,-32.288,-4.028,0.122
0.120,-0.122,1.133,-31.067,-10.010,1.160
0.113,-0.117,1.146,-31.677,-11.292,0.244
0.105,-0.122,1.164,-27.283,-7.080,-3.357
0.094,-0.122,1.160,-22.339,-4.089,-3.723
0.099,-0.116,1.130,-12.634,4.761,-1.038
0.128,-0.118,1.061,-9.888,9.338,-2.258
0.138,-0.121,1.037,-8.911,12.390,-7.385
0.125,-0.124,1.007,-9.155,10.742,-8.667
0.117,-0.115,1.017,-5.615,2.686,-5.066
0.108,-0.100,1.043,-1.831,-3.906,-1.404
0.109,-0.089,1.038,0.427,-7.324,1.526
0.123,-0.082,1.022,-1.526,-3.845,0.122
0.120,-0.095,1.003,-5.859,5.310,-5.249
0.111,-0.114,0.977,-7.874,8.423,-7.324
0.108,-0.115,0.977,-8.240,8.240,-7.446
0.093,-0.132,0.971,-5.798,5.737,-5.554
0.087,-0.133,0.968,-0.977,-0.610,-0.427
0.089,-0.110,0.975,-0.061,-3.357,1.831
0.092,-0.102,0.990,-1.526,-4.578,2.075
0.097,-0.091,1.028,-3.479,-2.869,0.854
0.099,-0.091,1.035,-6.592,2.197,-0.732
0.101,-0.104,1.018,-7.507,3.540,-0.977
0.101,-0.116,1.007,-8.240,4.028,-0.977
0.106,-0.122,0.985,-8.545,4.395,-0.671
0.112,-0.116,0.982,-7.690,3.906,-0.244
0.118,-0.107,0.988,-5.676,1.465,0.244
0.114,-0.092,0.992,-4.517,0.610,-0.122
0.110,-0.089,0.990,-2.441,2.441,-1.221
0.102,-0.088,0.993,-1.831,4.028,-1.587
0.107,-0.085,0.996,-1.648,4.639,-0.916
0.118,-0.080,1.002,-2.258,3.235,-0.610
0.122,-0.085,1.011,-4.395,0.793,-0.488
0.116,-0.101,0.997,-5.005,0.549,-0.610
0.119,-0.101,0.988,-4.272,0.305,-0.183
0.126,-0.094,0.988,-3.174,0.122,0.000
0.126,-0.088,0.992,-2.197,2.991,-0.366
0.128,-0.078,0.996,-2.014,4.700,-0.549
0.131,-0.078,0.991,-0.854,1.953,-0.916
0.127,-0.079,0.994,-0.671,-1.221,-1.160
0.120,-0.083,1.003,-1.587,-2.197,-1.404
0.112,-0.096,0.997,-1.770,-0.061,-1.038
0.122,-0.094,0.995,-1.282,0.061,0.366
0.133,-0.091,0.993,-0.916,-1.770,0.793
0.126,-0.094,0.995,-0.244,-2.747,0.366
0.114,-0.085,0.997,-0.244,-1.770,0.244
0.116,-0.080,0.992,-0.305,-0.427,-0.305
0.116,-0.073,0.989,0.183,-1.831,-0.549
0.110,-0.075,1.003,0.183,-3.723,-0.549

0.079,0.540,2.229,-23.560,-62.866,42.175
0.039,0.573,2.378,42.908,-68.298,41.016
-0.029,0.600,2.434,83.496,-54.626,38.452
-0.041,0.622,2.338,161.743,-3.845,28.870
-0.039,0.617,2.055,193.359,22.217,21.362
-0.046,0.571,1.928,243.042,68.237,4.761
-0.089,0.434,1.681,264.771,88.745,-2.258
-0.115,0.379,1.527,308.716,122.925,-7.507
-0.116,0.339,1.171,329.224,135.742,-6.287
-0.103,0.327,0.989,346.558,145.996,-5.737
-0.093,0.306,0.819,364.319,165.344,-13.123
-0.063,0.270,0.555,363.464,177.124,-21.240
-0.037,0.238,0.428,354.065,203.064,-43.335
0.063,0.178,0.183,348.022,211.243,-56.458
0.117,0.159,0.076,339.966,191.833,-82.214
0.183,0.063,-0.119,341.003,163.025,-90.332
0.180,-0.020,-0.230,341.125,98.328,-100.647
0.045,-0.172,-0.458,336.182,81.299,-109.497
-0.078,-0.215,-0.592,324.646,105.225,-140.808
-0.395,-0.246,-0.971,324.280,136.902,-161.804
-0.613,-0.284,-1.217,330.078,182.251,-195.618
-1.045,-0.572,-1.851,325.256,179.199,-191.101
-1.178,-0.920,-2.127,250.000,116.272,-89.661
-0.977,-1.463,-2.411,165.405,75.745,-5.981
-0.615,-1.364,-2.208,-15.869,-10.986,103.210
-0.100,-0.810,-1.427,-76.172,-60.608,113.831
-0.001,-0.671,-1.070,-133.728,-124.573,112.122
0.123,-0.637,-0.561,-151.367,-123.962,111.206
0.196,-0.616,-0.398,-164.368,-105.469,106.934
0.330,-0.610,-0.205,-164.734,-61.768,83.862
0.348,-0.674,-0.167,-154.541,-54.382,67.627
0.308,-0.871,-0.110,-138.489,-65.613,39.368
0.264,-0.938,-0.081,-138.062,-75.806,32.776
0.222,-0.973,-0.038,-141.174,-87.708,29.114
0.158,-0.945,0.088,-140.869,-86.243,28.442
0.142,-0.918,0.131,-128.845,-73.547,27.832
0.149,-0.889,0.148,-119.629,-65.613,28.870
0.172,-0.880,0.133,-106.689,-53.955,36.560
0.260,-0.845,0.114,-105.164,-51.697,39.978
0.289,-0.815,0.110,-108.398,-54.382,38.574
0.314,-0.782,0.133,-110.718,-56.030,35.706
0.318,-0.775,0.168,-115.723,-62.927,31.616
0.291,-0.752,0.277,-116.394,-70.679,31.067
0.260,-0.730,0.333,-117.004,-84.473,33.142
0.223,-0.635,0.421,-120.911,-82.825,34.973
0.239,-0.580,0.435,-130.371,-60.425,32.471
0.329,-0.551,0.475,-133.362,-49.866,26.550
0.349,-0.546,0.536,-136.230,-54.993,14.221
0.288,-0.558,0.688,-133.240,-66.650,10.315
0.242,-0.564,0.737,-124.390,-73.669,7.507
0.197,-0.490,0.793,-123.230,-66.467,9.399
0.201,-0.460,0.827,-120.178,-50.049,13.306
0.215,-0.465,0.873,-115.967,-43.396,13.062
0.225,-0.439,0.874,-111.328,-39.673,11.780
0.243,-0.379,0.904,-106.689,-48.157,8.179
0.232,-0.390,0.935,-107.056,-54.749,4.211
0.161,-0.438,1.019,-105.164,-49.011,-9.705
0.127,-0.449,1.038,-100.952,-37.720,-14.038
0.108,-0.449,1.024,-84.900,-13.000,-11.841
0.119,-0.456,0.947,-77.332,-5.798,-7.629
0.136,-0.453,0.889,-74.463,-7.446,0.000
0.174,-0.409,0.856,-76.904,-12.512,1.404
0.201,-0.387,0.891,-82.092,-28.259,1.465
0.205,-0.371,1.006,-81.360,-40.405,0.061
0.163,-0.383,1.061,-78.979,-49.927,-6.775
0.103,-0.369,1.094,-77.637,-36.682,-10.010
0.115,-0.344,1.074,-66.833,3.418,-8.911
0.164,-0.329,1.026,-61.218,13.306,-3.845
0.168,-0.344,1.005,-58.472,3.540,8.545
0.153,-0.339,1.024,-60.791,-5.737,12.207
0.144,-0.336,1.052,-61.768,-17.273,14.526
0.177,-0.351,1.047,-58.655,-14.648,12.329
0.183,-0.342,1.046,-51.697,3.723,2.258
0.187,-0.304,1.069,-46.509,12.512,-2.747
0.200,-0.281,1.047,-38.269,20.508,-5.127
0.229,-0.271,1.030,-37.292,18.433,-2.869
0.228,-0.285,1.040,-38.757,6.470,2.625
0.202,-0.276,1.091,-40.710,3.174,2.869
0.187,-0.260,1.107,-39.978,7.996,-0.427
0.176,-0.235,1.075,-35.461,13.367,-1.343
0.192,-0.242,1.029,-25.879,16.235,-2.625
0.206,-0.234,0.992,-26.123,10.681,-6.165
0.173,-0.234,1.022,-32.288,0.061,-13.916
0.119,-0.237,1.086,-34.485,0.427,-15.137
0.124,-0.242,1.093,-31.677,8.789,-13.611
0.152,-0.192,1.088,-27.283,10.681,-13.672
0.133,-0.189,1.048,-18.555,4.639,-6.836
0.111,-0.238,0.989,-16.724,3.052,-3.723
0.115,-0.243,0.999,-13.367,-1.343,-1.587
0.109,-0.229,0.999,-10.803,-3.845,0.061
0.114,-0.232,0.974,-8.972,-1.282,4.272
0.135,-0.243,0.951,-9.705,2.075,4.639
0.133,-0.237,0.950,-9.644,4.028,4.028
0.132,-0.239,0.936,-6.409,4.700,5.859
0.156,-0.228,0.888,-7.507,3.357,7.385
0.170,-0.212,0.917,-14.526,-4.272,10.193
0.154,-0.209,1.004,-14.038,-9.888,11.169
0.160,-0.200,1.019,-7.202,-14.160,13.794
0.234,-0.150,1.034,-1.587,-17.883,15.686
0.214,-0.156,0.920,1.648,-18.066,20.752
0.216,-0.169,0.944,-5.127,-0.793,20.386
0.250,-0.161,1.025,-9.949,10.681,17.029
0.285,-0.134,1.156,-4.272,8.362,13.794
0.272,-0.083,1.183,15.381,16.968,8.972
0.250,-0.113,1.047,22.522,15.015,11.841
0.203,-0.194,0.903,26.367,7.324,14.404
0.117,-0.408,0.486,33.936,56.946,-11.780
0.233,-0.360,0.690,6.287,139.343,-38.696
0.384,-0.100,1.157,-27.161,136.230,-36.438
0.356,-0.097,1.152,-6.470,73.608,-12.512
0.343,-0.198,1.084,10.803,26.917,6.714
0.294,-0.299,0.922,24.231,36.438,-3.113
0.223,-0.336,0.866,53.040,53.955,-38.452
0.253,-0.294,0.959,62.561,46.753,-52.185
0.288,-0.284,1.001,42.664,28.992,-49.866
0.350,-0.158,0.972,13.306,32.898,-32.104
0.376,-0.200,0.987,-8.606,21.423,0.000
0.394,-0.304,0.992,-10.132,6.287,-2.747
0.422,-0.078,0.948,-21.057,-10.742,4.883
