aX,aY,aZ,gX,gY,gZ
0.214,-0.232,-0.092,-445.923,-171.204,11.353
0.205,-0.122,-0.346,-391.846,-199.951,-24.048
0.190,0.035,-0.589,-357.788,-201.904,-42.053
0.140,0.266,-0.753,-309.509,-164.551,-60.242
0.084,0.450,-0.919,-301.575,-133.972,-61.707
-0.039,0.703,-1.398,-293.030,-46.326,-63.232
-0.095,0.770,-1.685,-280.457,3.052,-62.439
-0.127,0.913,-2.148,-240.234,48.645,-59.753
-0.106,0.983,-2.279,-171.936,2.502,-50.110
-0.133,1.147,-2.341,-119.690,-28.748,-37.048
-0.183,1.155,-2.222,14.587,-32.776,-1.160
-0.238,1.060,-1.616,77.576,-4.700,17.456
-0.201,1.006,-1.263,156.982,59.387,36.865
-0.107,0.948,-0.752,175.354,72.632,38.086
-0.107,0.945,-0.599,192.078,59.204,32.776
-0.162,0.870,-0.412,197.754,47.363,28.625
-0.184,0.792,-0.349,212.891,41.443,29.419
-0.234,0.640,-0.192,227.112,51.453,34.851
-0.236,0.580,-0.064,264.893,97.656,44.861
-0.166,0.459,0.251,279.602,119.812,46.082
-0.138,0.371,0.386,288.635,135.132,39.795
-0.128,0.111,0.642,287.964,136.658,32.593
-0.079,-0.012,0.840,292.480,155.029,14.404
0.114,-0.159,1.270,291.321,157.837,5.798
0.170,-0.218,1.414,259.399,104.248,-8.301
0.147,-0.279,1.421,232.910,56.946,-11.169
0.122,-0.288,1.343,191.406,-14.709,-10.864
0.049,-0.299,1.214,182.434,-25.208,-8.850
0.024,-0.345,1.187,175.537,-3.235,-7.324
0.049,-0.494,1.249,174.561,15.442,-9.583
0.085,-0.522,1.332,172.424,39.124,-16.479
0.130,-0.453,1.494,164.490,45.349,-21.423
0.150,-0.378,1.499,127.625,35.645,-24.536
0.155,-0.320,1.398,109.009,20.935,-23.926
0.163,-0.305,1.406,99.121,5.981,-20.996
0.205,-0.255,1.836,107.117,4.944,-17.151
0.212,-0.259,2.299,112.793,-5.493,0.610
0.081,0.069,2.566,89.050,-0.183,7.690
0.011,0.138,2.003,-15.076,-15.808,-11.658
-0.017,0.060,0.745,-57.190,-39.001,-22.461
-0.021,0.122,0.380,-40.283,-65.002,-24.841
-0.122,0.107,0.242,0.671,-61.584,-23.865
-0.164,0.002,0.705,52.002,-27.588,-8.179
-0.156,-0.037,1.051,52.917,-8.789,3.357
-0.127,-0.066,1.484,36.133,18.860,15.320
-0.100,-0.068,1.503,13.367,11.780,6.531
-0.038,-0.040,1.313,-0.854,-3.723,-0.671
-0.001,0.003,1.128,-15.015,-22.095,-9.277
-0.014,0.020,0.813,-12.756,-25.940,-10.010
-0.041,0.013,0.791,-0.549,-24.536,-3.601
-0.072,0.015,0.938,3.723,-16.357,1.587
-0.093,-0.009,1.025,1.404,-0.610,9.766
-0.114,-0.029,1.108,-2.014,0.671,10.315
-0.118,-0.025,1.093,-6.775,-5.493,5.676
-0.107,-0.006,1.004,-7.568,-8.057,2.747
-0.097,0.012,0.960,-6.226,-9.888,0.122
-0.097,0.028,0.904,-3.784,-7.751,0.305
-0.100,0.021,0.909,2.930,0.366,1.953
-0.106,0.013,0.977,4.761,2.502,2.563
-0.112,0.010,1.013,4.700,1.831,3.296
-0.122,0.007,1.024,3.845,-0.366,3.479
-0.125,0.000,1.002,3.662,-4.456,1.343
-0.113,-0.021,0.990,4.395,-4.456,-0.305
-0.102,-0.019,0.997,4.028,-0.732,-0.488
-0.097,-0.020,1.005,3.540,0.183,0.732
-0.105,-0.027,1.013,2.563,-1.099,2.014
-0.110,-0.013,1.025,1.465,-2.136,2.380
-0.111,-0.002,1.019,-0.305,-3.723,2.625
-0.110,-0.002,0.994,-0.793,-2.930,2.319
-0.101,-0.001,0.989,-0.061,-0.427,1.770
-0.092,-0.004,0.990,1.038,-1.465,2.075
-0.096,-0.007,0.994,1.892,-4.333,3.357
-0.110,-0.011,1.008,1.770,-5.005,3.967
-0.122,-0.009,1.012,2.197,-6.653,3.723
-0.143,-0.011,1.002,2.197,-6.836,2.625
-0.141,-0.011,0.981,1.160,-2.991,0.610
-0.140,-0.015,0.987,1.587,-3.296,-0.549
-0.130,-0.015,1.012,1.221,-3.601,-0.916
-0.118,-0.014,1.012,0.122,-3.357,-1.465
-0.096,-0.014,1.001,0.000,-3.906,-1.404
-0.094,-0.013,0.992,-0.488,-1.526,-0.427
-0.095,-0.006,0.989,-0.793,1.587,0.000
-0.096,-0.001,0.998,-0.488,1.709,1.648
-0.128,-0.006,1.019,-0.610,0.000,2.441
-0.137,-0.006,1.021,-1.953,0.549,2.930
-0.143,-0.010,0.994,-2.136,0.061,2.686
-0.146,-0.015,0.978,-0.427,-2.014,0.122
-0.130,-0.005,0.978,0.549,-2.319,-1.343
-0.125,-0.005,0.987,0.793,1.343,-1.831
-0.112,-0.009,1.009,-0.122,4.150,-0.977
-0.109,-0.005,1.011,-1.404,3.601,0.671
-0.109,-0.005,0.991,-1.526,2.258,0.549
-0.106,-0.007,0.980,-0.610,2.197,-0.122
-0.107,0.002,0.977,0.366,1.892,-0.305
-0.112,0.002,0.985,2.014,-0.244,-0.244
-0.123,-0.012,1.009,1.953,-0.916,0.244
-0.129,-0.018,1.010,0.244,-0.305,0.793
-0.121,-0.019,0.997,-0.244,0.488,0.122
-0.113,-0.013,0.995,-0.244,1.587,-0.488
-0.112,-0.003,1.000,-0.122,2.075,-0.305
-0.111,-0.001,1.008,0.427,0.793,-0.427
-0.111,-0.005,1.011,0.610,-1.099,-0.427
-0.112,-0.016,0.989,-0.122,-0.732,-0.244
-0.108,-0.011,0.980,-0.671,1.587,0.000
-0.108,-0.006,0.994,0.427,2.502,0.305
-0.117,-0.005,1.006,1.038,0.610,0.610
-0.125,-0.007,1.006,0.366,-0.183,0.793
-0.119,-0.012,1.000,-0.122,1.709,0.061
-0.108,-0.017,0.998,0.122,1.160,-0.305
-0.102,-0.014,1.000,-0.122,0.305,-0.305

-0.033,-0.914,2.540,-62.927,100.952,-27.100
0.253,-0.981,2.782,-138.855,61.218,-32.410
0.282,-1.033,2.672,-191.345,17.151,-24.231
0.305,-1.097,2.351,-276.917,-47.729,-14.771
0.318,-1.102,2.249,-321.106,-76.782,-12.207
0.278,-1.006,2.064,-340.820,-88.745,-5.310
0.219,-0.903,1.907,-400.024,-113.525,2.991
0.191,-0.708,1.265,-437.012,-117.981,2.319
0.275,-0.495,0.437,-489.685,-141.113,-1.587
0.309,-0.401,0.014,-492.676,-171.936,-5.798
0.316,-0.240,-0.645,-455.749,-233.459,-33.630
0.278,-0.132,-0.863,-404.297,-219.788,-69.580
0.201,0.199,-1.270,-387.573,-170.532,-82.764
0.236,0.355,-1.556,-365.173,-33.325,-94.971
0.297,0.527,-2.283,-344.727,21.973,-91.797
0.291,0.567,-2.652,-282.410,76.416,-64.392
0.221,0.692,-3.220,-233.459,70.190,-38.818
0.135,0.764,-3.283,-85.510,0.183,18.005
-0.199,0.790,-2.687,9.399,-20.874,39.734
-0.313,0.696,-2.154,171.020,13.367,50.293
-0.279,0.585,-1.196,208.557,46.753,40.466
-0.169,0.649,-0.869,224.243,93.872,10.803
0.031,0.808,-0.480,219.604,98.755,0.183
0.064,0.831,-0.392,207.214,83.923,4.944
0.024,0.802,-0.313,208.374,77.759,16.724
-0.019,0.774,-0.230,234.131,81.787,41.504
-0.091,0.700,0.133,251.038,88.196,47.607
-0.088,0.622,0.329,256.958,98.938,43.884
-0.147,0.382,0.489,246.704,93.567,38.879
-0.208,0.251,0.478,241.394,78.308,16.418
-0.183,0.129,0.598,254.150,81.726,0.000
-0.100,0.096,0.759,288.086,103.943,-21.851
0.069,-0.065,1.118,298.889,116.455,-25.635
0.118,-0.150,1.229,294.861,120.178,-31.860
0.242,-0.237,1.328,281.982,109.741,-37.964
0.289,-0.262,1.341,250.671,67.749,-44.189
0.257,-0.279,1.324,235.657,45.410,-39.795
0.187,-0.309,1.301,213.684,17.212,-26.306
0.090,-0.377,1.300,205.505,9.583,-24.780
0.089,-0.388,1.293,186.584,5.554,-35.950
0.171,-0.304,1.305,171.509,6.287,-37.170
0.191,-0.234,1.277,148.560,14.038,-24.353
0.225,-0.149,1.436,150.696,6.531,-12.146
0.198,-0.190,1.676,196.594,-12.756,11.658
0.073,-0.302,2.612,221.191,-9.155,15.442
0.056,-0.171,3.036,150.696,-14.526,11.169
-0.076,0.084,2.240,47.424,-33.569,2.014
-0.134,0.080,1.372,-91.370,-79.956,-26.367
-0.128,0.076,0.249,-80.200,-93.750,-35.767
-0.123,0.088,0.116,4.517,-85.754,-36.560
-0.053,0.025,0.368,36.865,-54.138,-26.245
0.026,-0.022,0.656,50.781,4.089,7.568
0.059,-0.017,1.243,43.030,4.211,24.048
-0.038,-0.052,1.422,40.161,-11.841,35.339
-0.174,-0.108,1.549,35.767,-12.207,28.320
-0.173,-0.092,1.449,3.723,-8.240,3.052
-0.127,-0.020,1.031,-10.132,-10.986,-5.554
-0.106,0.001,0.855,-10.193,-16.479,-10.437
-0.092,-0.004,0.774,-5.066,-12.939,-7.812
-0.087,-0.012,0.839,0.610,8.301,0.366
-0.040,-0.024,1.039,0.793,16.663,3.174
-0.034,-0.027,1.114,0.061,10.010,6.165
-0.074,-0.027,1.129,-1.953,1.953,5.615
-0.086,-0.011,1.068,-7.568,-2.686,1.648
-0.078,0.015,0.943,-7.202,-1.892,0.488
-0.082,0.015,0.925,-1.343,-3.113,1.648
-0.093,-0.009,0.961,1.526,-3.113,3.052
-0.091,-0.026,0.992,3.662,0.366,5.249
-0.085,-0.040,1.044,3.113,0.854,5.676
-0.086,-0.039,1.052,0.549,-2.930,4.150
-0.095,-0.021,1.028,-0.916,-5.371,2.502
-0.093,-0.011,1.002,-4.150,-5.371,0.610
-0.077,0.013,0.954,-4.578,-2.991,1.892
-0.078,0.010,0.939,0.977,-2.869,4.028
-0.090,-0.019,0.967,5.127,-6.104,3.906
-0.094,-0.021,0.997,7.996,-11.841,4.333
-0.102,-0.031,1.028,6.592,-10.803,5.005
-0.101,-0.038,1.031,2.808,-4.700,5.859
-0.118,-0.033,1.021,0.244,-3.906,5.615
-0.127,-0.029,1.009,-3.418,-0.916,2.380
-0.108,-0.017,0.990,-3.540,0.183,0.732
-0.103,-0.014,0.979,-1.831,-5.371,0.122
-0.108,-0.013,0.975,-1.038,-6.653,0.427
-0.101,-0.014,0.991,1.404,-5.371,1.343
-0.112,-0.020,0.995,2.563,-7.141,1.587
-0.106,-0.018,0.999,2.014,-4.395,0.610
-0.088,-0.009,1.003,1.770,-1.587,0.854
-0.125,-0.020,1.008,2.747,-7.812,2.869
-0.149,-0.034,1.007,-0.305,-6.714,0.549
-0.102,-0.029,1.002,-3.235,1.404,0.244
-0.075,-0.021,1.003,-4.822,5.493,3.967
-0.086,-0.015,1.010,-3.601,-0.549,5.249
-0.108,-0.020,1.004,-1.587,-9.705,3.723
-0.111,-0.020,0.988,-1.526,-8.301,2.380
-0.099,-0.019,0.987,-0.366,-6.592,2.441
-0.115,-0.011,0.996,0.122,-9.644,3.357
-0.139,-0.001,0.986,-1.587,-9.338,2.686
-0.144,-0.004,0.950,-1.892,-3.174,1.404
-0.126,-0.014,0.954,1.099,2.014,1.221
-0.114,-0.031,1.012,2.869,-1.099,2.502
-0.126,-0.029,1.033,2.258,-7.080,4.456
-0.140,-0.029,1.020,-0.549,-5.188,4.211
-0.118,-0.026,1.007,-4.456,1.526,4.395
-0.089,-0.016,1.010,-4.150,-1.221,5.676
-0.099,-0.017,1.022,-3.235,-13.245,8.057
-0.149,-0.007,0.994,-3.906,-15.625,7.385
-0.164,-0.012,0.946,-5.371,-1.343,2.258
-0.137,0.000,0.882,-3.662,8.911,1.038
-0.133,-0.003,0.901,5.676,10.742,1.709
-0.156,-0.036,1.013,9.277,6.653,1.709
-0.154,-0.040,1.062,7.996,1.099,0.854
-0.130,-0.033,1.082,4.333,-1.648,0.671
-0.120,-0.030,1.059,-2.380,-5.188,0.244
-0.108,-0.010,0.989,-4.028,-5.249,0.122
-0.116,0.002,0.929,-3.357,-2.014,0.854
-0.124,-0.005,0.922,1.892,2.991,0.793
-0.142,-0.021,0.964,4.395,3.601,0.671
-0.150,-0.030,0.998,5.615,4.822,-0.122
-0.138,-0.035,1.035,4.089,6.042,-0.549

-0.284,-0.802,2.294,-58.777,26.733,-3.845
-0.124,-0.936,2.790,-118.347,70.007,-19.165
0.007,-0.919,2.815,-167.114,67.749,-19.226
0.084,-0.966,2.428,-277.710,-17.456,-3.601
0.073,-0.965,2.197,-334.473,-104.919,-7.874
0.059,-0.830,1.883,-344.849,-128.479,-17.883
0.038,-0.786,1.742,-377.380,-137.512,-33.325
0.039,-0.723,1.366,-403.320,-125.061,-34.241
0.077,-0.660,1.096,-452.148,-95.886,-24.414
0.216,-0.406,0.422,-469.604,-92.163,-20.813
0.296,-0.240,0.088,-459.167,-122.253,-26.428
0.436,0.024,-0.469,-430.298,-157.104,-36.072
0.439,0.105,-0.668,-359.985,-220.520,-59.143
0.331,0.236,-1.057,-341.980,-214.661,-68.176
0.293,0.332,-1.346,-340.698,-102.112,-75.317
0.298,0.582,-2.120,-331.055,-26.489,-73.547
0.266,0.735,-2.787,-248.718,64.270,-54.871
0.208,0.760,-2.966,-186.401,67.200,-35.461
0.004,0.771,-2.887,-50.110,26.794,9.766
-0.161,0.753,-2.582,87.463,0.366,41.382
-0.346,0.654,-1.764,143.433,15.259,46.021
-0.319,0.622,-1.400,207.153,74.219,34.790
-0.154,0.625,-0.854,222.351,96.619,24.719
-0.064,0.650,-0.645,243.347,114.929,10.132
0.061,0.639,-0.312,252.869,112.793,10.376
0.079,0.619,-0.148,271.729,100.037,26.001
0.091,0.595,0.245,280.945,93.201,35.339
0.078,0.547,0.430,285.278,75.989,45.532
-0.009,0.344,0.649,275.940,69.458,46.814
-0.062,0.253,0.687,257.935,73.669,44.250
-0.090,0.112,0.773,259.583,81.116,39.185
-0.069,0.064,0.871,281.433,88.684,22.705
0.020,0.055,1.150,292.480,87.585,16.174
0.082,0.075,1.325,293.457,61.523,12.268
0.059,-0.036,1.518,278.137,34.424,17.212
-0.027,-0.174,1.516,255.005,10.742,25.146
-0.175,-0.359,1.463,213.806,3.479,33.386
-0.184,-0.361,1.450,198.853,14.038,27.649
-0.122,-0.264,1.422,171.997,23.743,5.188
-0.083,-0.205,1.395,155.518,18.677,-2.319
-0.047,-0.167,1.312,122.375,11.169,-6.470
-0.028,-0.172,1.286,107.971,20.386,-5.615
0.021,-0.119,1.277,86.975,56.335,2.991
0.030,-0.084,1.320,84.961,68.970,7.996
0.011,-0.011,1.520,93.689,45.776,16.724
-0.077,0.021,1.593,96.741,13.611,19.958
-0.347,0.071,1.652,91.797,-41.504,20.142
-0.426,0.102,1.687,90.332,-45.288,16.174
-0.356,0.132,1.457,58.716,-21.484,0.061
-0.304,0.083,1.180,21.179,-19.714,-7.629
-0.273,0.024,0.911,-16.602,-23.010,-13.000
-0.205,-0.023,0.652,-7.812,-18.066,-14.404
-0.159,-0.025,0.678,24.780,-7.568,-15.869
-0.112,-0.022,0.917,34.485,-3.052,-12.878
-0.111,-0.020,1.145,35.095,9.583,-2.563
-0.119,-0.015,1.207,30.579,13.428,0.916
-0.128,-0.014,1.229,19.226,11.169,-1.038
-0.119,-0.004,1.167,12.085,6.836,-4.761
-0.104,0.018,1.086,1.587,-2.319,-9.277
-0.107,0.044,0.929,2.136,-5.188,-9.644
-0.115,0.039,0.900,9.460,-1.892,-9.460
-0.105,0.035,0.929,11.841,2.502,-8.179
-0.098,0.011,1.005,14.343,7.080,-3.967
-0.097,0.003,1.038,14.282,2.991,-0.488
-0.091,-0.010,1.064,13.245,-1.038,0.549
-0.093,-0.020,1.059,9.094,-6.775,1.160
-0.118,-0.028,1.021,6.592,-4.700,0.854
-0.121,-0.027,0.999,5.127,0.366,0.183
-0.114,-0.018,0.990,5.981,4.517,-0.549
-0.119,-0.015,1.004,6.042,-1.404,0.977
-0.130,-0.010,1.018,4.700,-3.479,1.953
-0.133,-0.010,1.011,2.441,-5.737,3.174
-0.144,-0.019,0.983,2.258,-6.348,2.991
-0.149,-0.024,0.972,2.563,-5.737,1.953
-0.151,-0.024,0.962,2.930,-3.906,1.831
-0.149,-0.025,0.964,6.409,-2.930,0.671
-0.154,-0.031,0.991,8.484,-4.944,-0.366
-0.160,-0.030,1.002,8.057,-6.104,-1.648
-0.152,-0.038,1.002,6.775,-3.296,-2.258
-0.131,-0.040,0.997,4.761,0.854,-2.869
-0.131,-0.036,0.996,4.211,0.854,-2.686
-0.135,-0.026,0.998,3.845,0.610,-1.770
-0.136,-0.022,1.003,4.028,-1.282,-0.793
-0.143,-0.017,0.990,4.028,-2.869,-0.854
-0.140,-0.025,0.979,5.127,-3.906,-2.197
-0.122,-0.027,0.982,5.615,-4.761,-1.953
-0.126,-0.033,0.990,5.859,-5.554,-0.122
-0.130,-0.039,1.016,5.554,-5.371,0.610
-0.142,-0.036,1.017,3.357,-6.104,1.465
-0.157,-0.052,0.993,2.014,-2.686,0.854
-0.143,-0.048,0.993,0.488,1.953,0.916
-0.155,-0.038,0.989,0.793,-1.587,1.587
-0.172,-0.045,0.985,2.075,-5.371,-0.305
-0.155,-0.040,0.996,1.038,-2.686,-0.061
-0.138,-0.038,1.007,0.610,-4.028,1.587
-0.151,-0.047,1.002,0.366,-5.737,1.404
-0.139,-0.054,0.990,-0.244,-2.441,0.488
-0.125,-0.043,0.995,-1.465,-0.427,2.625
-0.152,-0.022,1.006,-2.075,-3.113,4.517
-0.178,-0.029,0.993,-2.319,-2.991,3.540
-0.181,-0.049,0.965,-1.709,-0.122,1.038
-0.167,-0.042,0.966,-0.244,0.610,-0.793
-0.167,-0.044,0.972,0.610,-0.122,-0.427
-0.167,-0.046,0.976,0.793,3.601,-0.549
-0.151,-0.040,0.987,1.038,4.700,-0.488
-0.152,-0.044,0.991,2.075,1.221,-0.549
-0.156,-0.046,0.999,1.892,-0.122,-0.732
-0.153,-0.043,1.002,0.305,0.305,0.122
-0.149,-0.036,0.995,-0.061,0.122,0.549
-0.146,-0.033,0.992,0.549,-0.610,0.061
-0.145,-0.032,0.992,0.610,-0.671,-0.244
-0.152,-0.037,0.982,0.244,-0.183,0.061
-0.155,-0.040,0.978,0.366,0.122,0.183
-0.159,-0.048,0.984,1.770,-0.610,0.000
-0.160,-0.053,0.995,2.197,-2.197,0.122
-0.159,-0.053,1.006,1.465,-1.465,0.122
-0.155,-0.048,1.001,-0.854,2.258,0.244
-0.144,-0.033,0.979,-1.160,3.540,0.183
-0.140,-0.022,0.976,-0.488,3.174,0.061

-0.136,-0.683,2.109,-61.768,46.936,13.184
0.074,-0.770,2.375,-95.215,58.655,13.550
0.135,-0.796,2.385,-145.630,-6.165,17.212
0.124,-0.891,2.315,-171.204,-50.537,11.353
0.110,-0.884,2.283,-217.224,-99.670,-12.390
0.133,-0.746,2.187,-243.469,-103.149,-19.592
0.135,-0.714,2.058,-312.195,-102.783,-13.306
0.080,-0.701,1.575,-348.022,-104.248,-6.653
0.071,-0.652,1.267,-402.405,-121.826,-3.052
0.047,-0.553,0.626,-415.527,-138.000,-6.653
0.007,-0.492,0.284,-422.852,-156.860,-24.414
-0.025,-0.317,-0.305,-407.471,-135.742,-56.396
0.037,-0.076,-0.741,-391.052,-121.460,-70.251
0.051,0.075,-0.949,-350.037,-102.661,-86.182
-0.014,0.321,-1.390,-330.811,-84.900,-90.088
-0.048,0.448,-1.624,-299.561,-15.137,-87.891
-0.090,0.731,-2.078,-279.114,20.386,-81.360
-0.115,0.816,-2.283,-216.675,41.199,-65.369
-0.142,0.917,-2.510,-174.866,29.175,-54.504
-0.140,0.978,-2.499,-59.204,-2.869,-23.254
-0.152,0.999,-2.079,13.611,-10.742,-7.080
-0.155,0.945,-1.712,139.221,1.282,14.954
-0.114,0.859,-1.051,172.180,16.052,20.325
-0.103,0.869,-0.823,195.007,32.043,24.780
-0.113,0.876,-0.540,198.486,32.471,22.217
-0.115,0.829,-0.448,208.496,39.429,16.602
-0.117,0.687,-0.294,219.543,46.326,20.691
-0.132,0.635,-0.201,252.380,57.129,38.513
-0.171,0.487,0.082,270.996,59.509,45.471
-0.197,0.393,0.257,295.105,54.321,44.922
-0.238,0.181,0.627,295.532,53.894,35.400
-0.223,0.087,0.780,284.851,80.627,9.399
-0.070,0.001,0.995,277.405,97.961,-0.305
0.012,-0.011,1.082,266.052,81.421,-6.165
0.025,-0.158,1.231,263.611,47.729,-4.700
0.016,-0.267,1.289,256.592,16.174,2.747
0.049,-0.342,1.410,251.038,28.320,7.324
0.019,-0.303,1.445,221.558,34.546,9.521
-0.091,-0.198,1.397,196.106,20.081,5.676
-0.117,-0.181,1.313,147.705,-4.761,0.366
-0.073,-0.188,1.136,131.592,-6.348,1.587
-0.031,-0.199,1.089,113.892,17.090,11.597
0.023,-0.199,1.171,114.319,32.288,19.104
0.081,-0.227,1.517,127.991,41.077,30.823
0.071,-0.245,1.752,149.414,41.382,46.875
-0.045,-0.237,2.360,160.461,33.691,54.749
-0.140,-0.184,2.571,137.695,-3.906,43.579
-0.264,0.028,2.197,75.256,-35.583,24.841
-0.285,0.119,1.645,-62.012,-99.609,-5.310
-0.371,0.146,0.608,-78.003,-105.286,-9.460
-0.432,0.104,0.325,-31.982,-58.472,-19.653
-0.357,-0.021,0.275,-2.014,-17.517,-26.489
-0.239,-0.032,0.414,38.147,35.217,-23.865
-0.103,-0.025,0.804,49.500,34.119,-17.761
-0.104,-0.042,1.017,64.392,24.353,-7.080
-0.107,-0.057,1.414,67.749,29.114,-3.174
-0.102,-0.048,1.527,45.471,28.992,-0.488
-0.147,-0.023,1.432,20.569,16.174,-1.526
-0.163,0.004,1.268,-15.320,-10.437,-4.822
-0.181,0.048,0.954,-18.372,-16.785,-6.409
-0.186,0.042,0.856,-8.728,-13.794,-9.888
-0.184,0.010,0.807,-2.075,-6.409,-10.071
-0.177,-0.008,0.932,7.751,11.536,-6.958
-0.170,-0.017,1.020,9.338,17.578,-5.676
-0.163,-0.022,1.090,6.042,16.479,-5.371
-0.143,-0.022,1.127,2.319,11.658,-6.348
-0.099,0.003,1.049,-5.005,4.639,-7.751
-0.086,0.020,0.995,-6.348,1.953,-7.263
-0.099,0.046,0.936,-4.150,-2.075,-4.089
-0.114,0.045,0.946,0.122,3.418,2.136
-0.140,0.025,1.017,1.160,6.409,4.822
-0.154,0.012,1.053,0.183,4.028,6.653
-0.192,-0.019,1.068,-2.258,1.770,5.554
-0.199,-0.021,1.040,-9.399,3.723,0.610
-0.179,-0.003,0.949,-10.193,6.287,-2.014
-0.160,-0.000,0.927,-6.104,7.568,-5.066
-0.130,0.009,0.953,-3.723,7.385,-4.761
-0.120,0.009,0.979,-1.343,6.897,-2.319
-0.113,0.006,1.009,-2.014,6.042,-1.221
-0.103,0.016,0.984,-3.357,6.104,-0.610
-0.101,0.024,0.975,-1.282,1.770,0.305
-0.125,0.033,0.975,-0.366,-0.061,1.038
-0.128,0.029,0.985,0.916,1.343,2.014
-0.131,0.018,1.009,1.160,0.305,2.808
-0.143,0.004,1.006,3.052,-3.601,1.465
-0.133,-0.012,1.011,4.028,-4.517,-0.305
-0.117,-0.006,1.024,2.136,-3.052,0.854
-0.084,-0.003,1.045,0.366,-0.244,2.869
-0.066,0.005,1.052,-1.770,-1.221,7.568
-0.089,0.036,1.028,-2.625,-6.042,10.010
-0.126,0.038,0.994,-2.991,-12.268,11.536
-0.178,0.031,0.935,-2.319,-11.414,10.864
-0.195,0.028,0.912,0.671,-5.859,9.094
-0.219,0.011,0.898,3.357,-2.808,6.958
-0.195,0.011,0.955,7.996,0.549,1.526
-0.182,0.010,0.992,10.010,-2.563,-0.244
-0.169,-0.020,1.031,9.155,-2.930,-1.160
-0.154,-0.020,1.035,4.517,-0.977,-2.686
-0.144,-0.004,1.004,2.991,-0.549,-2.441
-0.149,-0.009,0.983,3.723,0.916,-2.625
-0.144,-0.011,0.975,4.333,1.892,-2.563
-0.139,-0.009,0.983,5.981,2.991,-1.648
-0.135,-0.000,0.998,6.470,3.662,-1.038
-0.134,0.002,1.000,7.385,4.944,-0.183
-0.121,-0.005,1.005,7.935,4.822,-0.061
-0.108,-0.020,1.014,7.385,4.944,1.038
-0.106,-0.019,1.020,6.348,5.981,2.319
-0.115,-0.015,1.018,4.700,7.263,5.127
-0.128,-0.017,1.016,4.456,2.014,5.554
-0.154,-0.019,1.020,3.723,-0.793,5.493
-0.168,-0.013,1.011,0.610,-2.747,4.517
-0.191,-0.005,0.984,-0.366,-2.380,2.930
-0.195,-0.002,0.966,-0.488,1.648,-1.343
-0.170,-0.011,0.946,0.671,4.089,-3.235
-0.150,-0.015,0.955,3.723,5.554,-4.272
-0.135,-0.022,0.983,4.944,5.127,-4.089
-0.129,-0.022,0.993,5.554,5.493,-3.845
-0.118,-0.018,1.008,5.005,5.493,-3.357
-0.117,-0.021,1.013,2.991,3.967,-1.770

-0.275,-0.879,2.283,-53.162,50.415,0.610
0.024,-0.998,2.732,-153.076,94.299,-28.687
0.390,-0.883,2.603,-206.970,68.542,-20.264
0.420,-0.820,2.076,-301.636,-23.315,9.583
0.368,-0.798,1.857,-342.957,-86.304,17.578
0.274,-0.715,1.654,-351.013,-98.267,13.245
0.255,-0.694,1.567,-382.996,-108.582,10.132
0.182,-0.627,1.101,-411.377,-111.694,20.752
0.043,-0.339,0.417,-455.017,-124.451,43.945
0.008,-0.219,0.132,-432.556,-152.954,25.024
0.031,-0.062,-0.364,-400.940,-177.612,6.042
0.020,0.005,-0.571,-339.539,-236.389,-31.006
-0.036,0.200,-0.938,-317.383,-235.657,-45.471
-0.031,0.349,-1.144,-296.143,-159.302,-62.683
0.018,0.606,-1.645,-284.790,-106.995,-65.186
0.046,0.703,-1.921,-232.788,-28.992,-58.105
0.055,0.874,-2.479,-196.289,-12.207,-52.002
0.042,0.906,-2.721,-101.685,0.000,-35.767
0.020,0.995,-2.809,-42.175,1.831,-18.555
-0.051,1.024,-2.565,99.060,17.517,24.841
-0.200,0.853,-1.767,161.255,36.011,37.231
-0.214,0.784,-1.390,224.487,85.999,42.236
-0.139,0.794,-0.824,239.014,106.812,38.147
-0.062,0.749,-0.397,266.052,121.704,28.625
-0.052,0.696,-0.236,276.306,116.638,29.358
-0.071,0.630,-0.106,287.598,104.858,41.016
-0.152,0.472,0.089,291.565,107.483,46.143
-0.177,0.395,0.210,301.514,127.930,41.199
-0.121,0.249,0.597,306.824,136.414,28.564
-0.077,0.087,0.768,296.936,135.010,-1.953
0.005,-0.259,0.943,282.532,133.301,-10.010
0.098,-0.276,0.969,261.353,121.033,-15.259
0.120,-0.294,1.010,269.409,83.801,-24.170
0.158,-0.440,1.164,272.888,74.402,-27.588
0.190,-0.516,1.250,256.226,81.970,-34.363
0.303,-0.551,1.406,237.915,90.454,-38.391
0.356,-0.491,1.451,202.148,62.500,-35.950
0.258,-0.546,1.489,190.613,24.292,-33.997
0.219,-0.664,1.599,181.213,-3.235,-30.334
0.334,-0.688,2.108,188.843,23.193,-26.672
0.419,-0.561,2.526,219.055,55.481,-10.986
0.348,-0.235,3.081,211.304,29.358,-0.549
0.157,-0.125,2.841,47.729,-72.876,8.118
-0.108,0.044,1.505,-64.575,-105.041,5.432
-0.238,0.187,0.379,-135.620,-95.154,3.113
-0.329,0.173,0.135,-36.560,-55.481,-11.047
-0.302,0.003,0.284,9.155,-26.672,-20.447
-0.192,0.009,0.507,39.551,25.879,-20.386
-0.008,0.053,0.892,39.917,30.518,-15.564
0.017,0.015,1.275,54.199,7.202,-4.272
0.005,-0.008,1.454,61.707,0.977,0.549
0.006,-0.008,1.487,41.199,2.014,-1.038
-0.001,-0.013,1.316,-10.193,-13.855,-3.357
