aX,aY,aZ,gX,gY,gZ
0.540,-0.128,0.839,2.625,-3.723,-7.568
0.547,-0.131,0.854,2.869,-1.404,-5.981
0.544,-0.130,0.854,2.319,4.517,-2.747
0.546,-0.138,0.844,2.075,5.615,-2.380
0.549,-0.140,0.850,3.601,1.770,-4.211
0.556,-0.140,0.869,3.967,0.244,-4.883
0.561,-0.140,0.873,2.686,0.671,-3.906
0.563,-0.136,0.875,2.014,1.465,-2.563
0.555,-0.132,0.877,1.038,2.258,-0.305
0.548,-0.134,0.881,1.160,1.770,0.183
0.547,-0.147,0.894,1.831,0.610,-0.549
0.546,-0.154,0.897,1.526,-0.427,-1.282
0.542,-0.164,0.879,-0.061,-1.282,-1.648
0.543,-0.169,0.862,-0.488,0.305,0.122
0.546,-0.160,0.853,0.305,0.366,1.404
0.539,-0.147,0.859,0.244,-0.488,2.502
0.527,-0.129,0.857,-0.916,-0.916,1.953
0.521,-0.121,0.847,-2.380,-1.099,0.671
0.513,-0.112,0.824,-2.014,0.244,0.427
0.517,-0.118,0.818,-0.366,2.686,0.427
0.518,-0.127,0.811,0.366,2.930,0.488
0.518,-0.131,0.808,1.404,3.479,0.488
0.520,-0.140,0.810,2.319,3.235,0.122
0.517,-0.142,0.816,4.456,3.357,-0.793
0.527,-0.157,0.834,5.066,3.235,-1.770
0.550,-0.170,0.851,4.883,-1.892,-5.066
0.555,-0.171,0.857,3.662,-4.456,-5.188
0.550,-0.175,0.863,3.052,-2.869,-3.052
0.546,-0.177,0.862,1.648,1.404,1.587
0.533,-0.169,0.849,0.793,1.953,2.869
0.524,-0.160,0.839,-0.122,0.488,2.930
0.510,-0.149,0.830,0.122,-0.305,2.197
0.507,-0.149,0.834,0.732,-0.732,0.916
0.511,-0.149,0.840,0.427,-0.305,0.427
0.514,-0.145,0.837,-0.732,1.038,-0.366
0.526,-0.138,0.826,-0.732,1.648,-0.977
0.538,-0.141,0.824,0.244,2.258,-2.136
0.558,-0.150,0.829,0.488,1.892,-2.197
0.569,-0.155,0.830,-0.427,1.404,-1.404
0.576,-0.149,0.828,-1.404,2.014,1.526
0.564,-0.127,0.825,-1.099,3.357,3.296
0.558,-0.120,0.833,-0.183,5.920,5.188
0.556,-0.116,0.862,-0.427,5.737,5.432
0.554,-0.109,0.880,-1.953,3.662,5.859
0.553,-0.072,0.921,-2.930,4.517,6.165
0.563,-0.036,0.944,-4.578,10.925,8.362
0.585,0.076,0.992,-4.761,14.832,10.071
0.599,0.150,1.016,-2.869,21.790,11.841
0.657,0.309,1.077,-0.244,23.315,10.803

0.880,0.539,1.253,13.855,-18.127,-4.395
0.836,0.553,1.242,16.724,5.188,13.062
0.750,0.532,1.168,18.921,23.743,23.010
0.720,0.502,1.123,24.780,47.302,31.860
0.677,0.444,1.033,25.574,43.396,26.367
0.652,0.437,0.992,18.188,3.784,-0.854
0.607,0.403,0.889,13.611,-20.996,-15.198
0.583,0.358,0.841,15.808,-36.987,-24.475
0.511,0.161,0.725,22.461,-18.860,-15.747
0.458,0.048,0.674,33.752,44.128,6.165
0.381,-0.183,0.608,26.978,56.702,7.324
0.359,-0.292,0.579,-4.150,9.949,-5.798
0.318,-0.474,0.438,-12.085,-19.775,-8.118
0.280,-0.579,0.359,-5.432,-9.766,4.272
0.213,-0.801,0.258,3.723,25.879,12.817
0.208,-0.916,0.243,15.076,91.064,12.756
0.316,-1.138,0.276,13.611,97.229,0.977
0.393,-1.223,0.302,2.258,44.678,-33.386
0.573,-1.283,0.363,0.305,0.610,-52.246
0.766,-1.287,0.466,8.179,-66.467,-74.890
0.810,-1.286,0.517,12.268,-75.134,-71.045
0.788,-1.294,0.573,13.489,-47.729,-37.781
0.737,-1.288,0.570,2.808,-5.127,10.498
0.558,-1.226,0.521,-3.662,6.348,30.762
0.469,-1.181,0.497,-8.667,1.831,43.701
0.370,-1.116,0.487,-8.423,-13.611,37.415
0.367,-1.115,0.485,-14.099,-61.584,17.029
0.391,-1.109,0.520,-20.081,-81.177,10.437
0.388,-1.020,0.567,-30.212,-77.759,17.212
0.342,-0.738,0.637,-32.654,-56.152,27.832
0.326,-0.602,0.638,-31.128,-4.700,42.969
0.329,-0.329,0.633,-26.184,13.000,45.166
0.329,-0.197,0.660,-11.597,28.381,47.546
0.332,0.026,0.745,-5.920,28.564,49.316
0.348,0.130,0.793,0.000,21.606,44.312
0.391,0.332,0.906,-0.793,16.541,36.560
0.483,0.422,0.986,-7.385,8.972,20.020
0.535,0.465,1.027,-9.644,11.353,6.836
0.600,0.580,1.103,-11.108,17.395,4.883
0.612,0.610,1.113,-20.569,30.090,7.568
0.645,0.622,1.095,-24.658,31.555,4.456
0.682,0.609,1.083,-26.550,21.790,-11.719
0.740,0.531,1.041,-27.039,11.902,-19.409
0.761,0.473,1.004,-28.076,-14.832,-26.978
0.781,0.388,0.951,-25.940,-29.297,-27.161
0.758,0.372,0.952,-16.785,-42.175,-18.555
0.678,0.307,0.954,-11.475,-34.424,-10.254
0.643,0.259,0.944,-1.526,-0.244,6.165
0.609,0.175,0.910,0.244,13.123,10.742
0.599,0.143,0.891,-1.526,7.568,5.737
0.601,0.100,0.874,-2.380,-7.263,-2.625
0.601,0.079,0.879,-1.465,-35.278,-15.747
0.591,0.029,0.907,-0.427,-42.053,-17.578
0.588,0.000,0.923,1.709,-39.551,-14.526
0.575,-0.054,0.929,1.343,-31.006,-11.169
0.585,-0.085,0.909,-2.930,-14.038,-6.348
0.594,-0.127,0.867,-4.272,-12.939,-5.005
0.588,-0.131,0.863,-4.028,-18.494,-2.625
0.562,-0.118,0.857,-4.150,-17.700,-1.099
0.537,-0.099,0.833,-3.845,-6.287,3.235
0.529,-0.094,0.822,-3.174,0.305,5.432
0.510,-0.083,0.815,-1.404,5.737,6.653
0.503,-0.080,0.819,-0.366,0.488,1.648
0.519,-0.086,0.840,-0.366,-4.028,-2.075
0.530,-0.091,0.849,-2.258,-9.033,-4.456
0.533,-0.095,0.859,-2.502,-6.958,-2.747
0.528,-0.093,0.862,-1.648,2.686,1.160
0.529,-0.089,0.865,-1.831,5.859,1.587
0.526,-0.085,0.864,-4.028,4.700,0.610
0.526,-0.075,0.845,-5.127,2.380,-0.732
0.531,-0.069,0.832,-3.784,-0.549,-2.991
0.544,-0.069,0.822,-1.099,0.427,-3.235
0.548,-0.072,0.831,3.784,3.906,-2.441
0.554,-0.079,0.851,4.272,4.089,-2.563
0.554,-0.079,0.855,2.136,1.465,-2.563
0.551,-0.082,0.844,1.099,0.916,-1.831
0.553,-0.081,0.841,0.977,0.671,-0.122
0.538,-0.070,0.852,1.709,0.122,0.366
0.533,-0.070,0.857,3.357,0.244,-0.427
0.537,-0.079,0.867,4.456,-0.183,-1.099
0.542,-0.086,0.876,4.639,-1.221,-1.282
0.547,-0.097,0.883,3.540,-1.709,-0.977
0.541,-0.097,0.877,2.014,-0.122,0.305
0.540,-0.101,0.865,1.831,1.465,0.977
0.536,-0.100,0.864,1.099,0.671,2.136
0.522,-0.087,0.851,0.427,0.549,2.319
0.527,-0.088,0.843,1.099,1.465,2.319
0.521,-0.085,0.849,1.892,0.732,2.686
0.506,-0.079,0.852,2.319,2.441,2.808
0.500,-0.084,0.855,2.319,2.991,1.587
0.506,-0.093,0.860,2.747,-1.099,-1.770
0.524,-0.110,0.876,3.174,-2.502,-2.869
0.534,-0.118,0.888,2.075,-2.014,-2.869
0.532,-0.120,0.895,0.183,-1.038,-1.648
0.523,-0.113,0.884,-2.991,3.113,1.160
0.516,-0.096,0.857,-3.296,4.333,1.282
0.516,-0.090,0.846,-1.770,3.601,-0.122
0.533,-0.085,0.836,-0.549,3.662,-0.977
0.543,-0.088,0.839,0.977,2.258,-1.831
0.559,-0.099,0.851,1.160,0.488,-1.953
0.561,-0.103,0.857,0.671,-2.258,-1.892
0.551,-0.107,0.870,0.305,-2.686,-1.404
0.544,-0.107,0.873,-0.488,-1.221,-0.366
0.538,-0.105,0.870,-0.916,-0.122,0.366
0.535,-0.102,0.866,-1.709,1.343,2.441
0.525,-0.090,0.856,-1.770,1.953,2.747
0.521,-0.087,0.853,-0.732,1.343,1.465
0.517,-0.085,0.858,-0.061,0.427,0.610
0.520,-0.089,0.862,0.061,-0.977,-1.343
0.533,-0.097,0.865,-0.244,-0.977,-1.404
0.536,-0.097,0.863,-1.221,0.916,0.671
0.531,-0.090,0.857,-1.221,2.380,1.465
0.534,-0.084,0.857,-0.854,2.441,0.366
0.536,-0.086,0.853,-0.793,-1.404,-2.075
0.543,-0.089,0.850,-0.305,-2.075,-2.747
0.547,-0.091,0.851,-0.366,0.244,-1.404
0.544,-0.086,0.846,-0.610,1.587,0.000
0.540,-0.081,0.843,-0.488,3.052,1.465
0.534,-0.080,0.842,-0.488,2.441,1.099

0.933,0.633,1.431,17.639,9.216,-6.165
1.092,0.874,1.578,26.123,0.366,-13.977
1.137,1.003,1.600,26.367,8.789,-11.047
1.148,1.207,1.507,24.292,22.766,-2.197
1.095,1.237,1.405,22.766,43.152,30.029
0.866,1.177,1.174,26.306,40.405,44.067
0.703,1.124,1.071,36.926,9.033,41.931
0.376,1.009,0.898,41.748,-15.442,25.391
0.214,0.906,0.795,52.307,-53.955,-18.616
-0.096,0.491,0.549,59.326,-53.345,-39.978
-0.155,-0.220,0.223,66.772,-22.461,-68.420
-0.112,-0.643,0.064,50.171,-5.981,-58.472
-0.089,-1.355,-0.185,37.170,-5.066,-39.734
-0.082,-1.649,-0.289,18.921,13.977,-9.521
0.013,-2.037,-0.350,23.499,32.715,-13.794
0.166,-2.146,-0.270,62.988,47.119,-79.407
0.728,-2.185,0.134,86.792,20.020,-127.441
0.998,-2.067,0.385,104.065,-85.632,-181.946
1.179,-1.631,0.699,87.219,-115.906,-168.091
1.069,-1.438,0.696,27.405,-59.998,-64.148
0.676,-1.435,0.437,2.136,-1.892,0.061
0.439,-1.499,0.293,-22.766,58.350,79.468
0.031,-1.541,0.109,-25.269,48.706,92.896
-0.092,-1.495,0.078,-17.090,-11.047,89.050
-0.204,-1.363,0.156,-13.794,-43.091,79.895
-0.217,-1.241,0.262,-25.635,-79.468,67.078
-0.207,-0.875,0.482,-35.645,-77.026,66.223
-0.152,-0.699,0.564,-47.913,-28.076,64.331
0.081,-0.391,0.705,-51.025,3.296,64.148
0.178,-0.243,0.755,-48.645,43.396,70.618
0.290,0.033,0.825,-43.762,55.664,73.242
0.338,0.129,0.852,-34.302,70.557,65.613
0.465,0.234,0.921,-30.640,66.956,55.054
0.612,0.292,1.025,-30.334,34.119,29.053
0.711,0.293,1.076,-34.302,12.451,16.785
0.850,0.331,1.175,-39.490,-19.531,2.319
0.844,0.380,1.214,-39.124,-24.170,4.639
0.804,0.429,1.228,-41.809,-11.292,14.038
0.754,0.429,1.141,-45.593,-1.953,11.475
0.745,0.379,1.030,-46.631,-6.470,-3.540
0.716,0.366,1.009,-41.382,-19.592,-7.324
0.586,0.326,1.033,-25.879,-41.565,-3.418
0.514,0.314,1.056,-20.325,-42.786,0.244
0.438,0.302,1.047,-19.653,-31.250,1.343
0.441,0.284,1.017,-23.560,-22.278,-8.484
0.469,0.237,0.964,-24.353,-23.743,-13.550
0.485,0.229,0.953,-20.447,-33.997,-16.418
0.487,0.216,0.965,-16.418,-34.546,-15.808
0.477,0.202,0.976,-8.911,-20.264,-13.306
0.474,0.155,0.974,-6.531,-10.315,-10.986
0.480,0.113,0.952,-5.859,5.920,-6.287
0.501,0.036,0.907,-5.676,8.301,-5.127
0.521,0.002,0.896,-3.601,-2.930,-5.127
0.537,-0.046,0.895,-2.686,-9.155,-5.554
0.528,-0.054,0.898,-2.502,-8.911,-2.014
0.487,-0.060,0.899,-3.052,-3.784,1.465
0.471,-0.061,0.896,-3.784,4.883,3.784
0.475,-0.067,0.886,-4.089,5.127,2.258
0.486,-0.074,0.880,-3.662,0.610,-0.671
0.495,-0.077,0.885,-2.991,-0.488,-0.854
0.500,-0.081,0.889,-2.808,1.648,-0.916
0.513,-0.093,0.884,-2.502,1.770,-1.038
0.515,-0.096,0.887,-1.282,0.977,-0.977
0.512,-0.094,0.895,-1.587,1.526,-0.366
0.504,-0.087,0.886,-2.625,5.310,2.686
0.489,-0.082,0.862,-2.258,7.446,3.967
0.483,-0.078,0.860,-0.610,5.920,4.089
0.460,-0.061,0.859,-0.427,4.517,3.479
0.465,-0.075,0.861,0.183,4.028,0.916
0.470,-0.081,0.870,1.099,2.014,-1.038
0.469,-0.084,0.876,2.380,0.244,-3.784
0.476,-0.098,0.876,2.747,2.502,-3.967
0.497,-0.113,0.879,3.113,2.197,-3.418
0.510,-0.109,0.893,2.930,-0.610,-3.479
0.500,-0.102,0.889,2.441,1.526,-2.258
0.484,-0.105,0.883,2.808,5.066,-1.282
0.486,-0.110,0.883,2.380,5.310,-1.526
0.479,-0.097,0.872,1.526,3.113,-2.319
0.472,-0.090,0.863,1.587,3.174,-2.563
0.484,-0.099,0.869,2.563,3.296,-2.686
0.486,-0.097,0.876,3.723,0.183,-3.479
0.477,-0.089,0.881,3.784,0.916,-3.235
0.485,-0.094,0.885,4.150,3.906,-2.747
0.494,-0.092,0.891,4.089,2.808,-3.113
0.490,-0.088,0.889,3.662,2.319,-3.967
0.499,-0.098,0.887,3.906,3.113,-4.150
0.509,-0.103,0.889,4.211,1.282,-4.395
0.513,-0.106,0.895,3.784,0.427,-4.150
0.519,-0.111,0.896,2.563,1.160,-3.174
0.516,-0.106,0.892,1.892,1.160,-1.648
0.512,-0.107,0.884,1.404,1.526,-0.977
0.512,-0.106,0.885,1.160,1.221,-0.671
0.499,-0.093,0.881,1.099,0.549,-0.427
0.497,-0.096,0.875,1.343,2.197,-0.061
0.499,-0.101,0.883,1.892,1.099,-0.061
0.493,-0.094,0.888,1.465,-0.488,-0.183
0.482,-0.093,0.873,1.099,0.977,0.122
0.486,-0.098,0.871,2.319,2.380,0.366
0.491,-0.096,0.882,2.625,1.099,-0.610
0.491,-0.096,0.880,1.770,-1.404,-2.808
0.496,-0.104,0.876,1.892,-1.404,-3.296
0.502,-0.110,0.879,2.441,-1.160,-3.662
0.506,-0.115,0.882,2.197,-1.160,-3.357
0.508,-0.116,0.882,1.099,0.061,-1.709
0.510,-0.115,0.882,0.427,0.244,-0.916
0.509,-0.114,0.880,-0.366,-0.732,-0.549
0.507,-0.110,0.879,-0.244,-0.916,-0.671
0.506,-0.109,0.880,0.061,-0.183,-0.183
0.499,-0.103,0.876,-0.061,0.427,0.183
0.499,-0.100,0.870,-0.305,0.549,0.000
0.501,-0.105,0.866,-0.244,-0.305,-0.305
0.500,-0.110,0.868,-0.488,-1.465,-0.305
0.495,-0.113,0.873,-0.610,-1.587,-0.427
0.493,-0.111,0.876,-0.793,-1.099,-0.549
0.494,-0.106,0.878,-0.977,-0.366,-0.183
0.492,-0.104,0.875,-1.160,1.038,0.671
0.491,-0.100,0.871,-1.160,1.160,0.549
0.491,-0.100,0.869,-1.221,-0.244,-0.366
0.497,-0.101,0.868,-0.916,-1.038,-0.916

0.822,0.577,1.333,18.555,4.089,-14.038
0.829,0.735,1.420,27.100,-3.601,-4.822
0.793,0.792,1.430,29.907,-4.028,4.456
0.708,0.880,1.344,29.663,1.282,19.836
0.661,0.913,1.281,28.931,0.854,21.851
0.571,0.972,1.173,35.828,-11.292,15.198
0.529,1.005,1.132,58.044,-29.419,-4.639
0.462,1.000,1.097,71.411,-35.278,-14.648
0.382,0.929,1.066,79.468,-40.039,-25.085
0.135,0.527,0.959,76.721,-45.105,-29.419
0.036,0.272,0.874,60.181,-48.950,-35.889
-0.104,-0.342,0.608,43.274,-47.180,-33.203
-0.286,-0.996,0.259,5.737,-28.015,-17.456
-0.363,-1.326,0.035,-16.296,30.640,-29.968
-0.250,-1.941,-0.363,-12.756,68.542,-56.885
-0.034,-2.150,-0.440,28.931,106.445,-129.089
0.524,-2.278,-0.203,57.495,91.492,-167.114
0.806,-2.191,0.077,81.421,-4.761,-221.863
1.073,-1.763,0.515,71.472,-54.626,-220.154
0.988,-1.570,0.544,43.335,-58.167,-146.851
0.646,-1.516,0.390,37.170,-20.386,-94.727
0.489,-1.591,0.305,27.344,23.865,-13.672
0.264,-1.690,0.232,14.771,9.521,14.526
0.012,-1.623,0.286,-29.053,-62.073,68.604
-0.124,-1.544,0.300,-79.285,-101.501,104.309
-0.285,-1.284,0.274,-95.642,-91.736,107.971
-0.304,-1.097,0.272,-99.731,-33.203,106.628
-0.204,-0.690,0.388,-90.637,-2.930,103.943
-0.100,-0.508,0.487,-69.458,24.841,92.346
0.094,-0.199,0.644,-60.547,25.574,86.914
0.186,-0.063,0.710,-40.100,31.677,76.721
0.396,0.146,0.853,-29.785,37.598,70.679
0.470,0.232,0.923,-16.968,38.147,64.941
0.526,0.386,1.052,-14.221,33.386,64.209
0.558,0.431,1.117,-15.869,23.376,57.800
0.628,0.511,1.199,-21.179,16.907,51.208
0.642,0.575,1.194,-30.090,2.808,33.569
0.658,0.629,1.154,-28.564,-2.258,26.062
0.656,0.596,1.153,-23.071,-6.287,20.874
0.643,0.553,1.166,-8.179,-13.367,16.602
0.593,0.419,1.175,-3.845,-17.212,17.456
0.572,0.315,1.160,-7.812,-32.288,20.386
0.524,0.163,1.106,-13.489,-44.495,20.996
0.484,0.135,1.077,-21.301,-56.030,21.484
0.352,0.161,1.047,-21.667,-50.415,23.315
0.285,0.170,1.036,-15.564,-27.832,27.649
0.226,0.126,1.025,-11.108,-16.907,26.245
0.234,0.097,1.029,-8.484,-6.287,15.869
0.274,0.083,1.044,-11.597,-7.874,9.705
0.287,0.091,1.045,-19.836,-13.062,0.244
0.330,0.078,1.012,-20.447,-11.353,-2.197
0.373,0.052,0.999,-9.705,-1.343,-3.479
0.455,-0.007,1.017,-2.563,3.357,-3.235
0.478,-0.032,1.039,1.831,7.874,-2.563
0.476,-0.061,1.043,-1.953,7.507,-1.404
0.462,-0.061,1.013,-11.658,4.089,1.221
0.437,-0.055,0.942,-12.207,0.671,2.441
0.419,-0.058,0.916,-10.132,0.427,2.747
0.422,-0.069,0.914,-7.263,2.197,3.967
0.396,-0.064,0.917,-7.202,3.723,6.226
0.377,-0.054,0.907,-8.179,5.615,8.301
0.345,-0.042,0.881,-9.338,5.554,7.568
0.342,-0.044,0.876,-8.118,3.052,4.456
0.377,-0.067,0.882,-3.540,-2.075,-3.174
0.405,-0.088,0.893,-1.038,-2.686,-5.249
0.435,-0.115,0.926,1.465,-1.099,-4.272
0.435,-0.115,0.935,0.854,-0.244,-2.869
0.430,-0.115,0.932,-2.686,1.343,-1.282
0.413,-0.111,0.920,-3.967,1.404,-1.099
0.401,-0.100,0.918,-4.333,1.099,-1.343
0.385,-0.083,0.908,-4.272,2.441,-1.526
0.385,-0.079,0.903,-4.089,4.883,-2.014
0.387,-0.073,0.894,-3.540,3.845,-3.113
0.392,-0.072,0.895,-1.465,0.671,-6.165
0.414,-0.082,0.908,-0.549,0.000,-7.385
0.437,-0.094,0.917,-0.366,1.099,-7.385
0.443,-0.096,0.913,-1.160,2.502,-5.981
0.448,-0.094,0.885,-2.197,6.165,-2.625
0.445,-0.092,0.879,-1.465,7.019,-1.343
0.428,-0.081,0.901,1.343,4.578,-0.671
0.428,-0.082,0.906,1.282,2.808,-1.648
0.424,-0.077,0.907,0.488,-0.488,-3.113
0.419,-0.073,0.914,0.916,0.122,-2.686
0.416,-0.079,0.925,0.977,1.221,-2.380
0.421,-0.082,0.924,1.282,1.709,-2.380
0.434,-0.082,0.925,2.380,0.916,-2.869
0.435,-0.082,0.925,2.563,0.793,-2.625
0.435,-0.083,0.926,2.258,1.709,-0.671
0.430,-0.080,0.929,1.587,1.953,0.244
0.422,-0.075,0.926,0.427,1.526,0.977
0.411,-0.068,0.916,0.549,1.282,0.671
0.409,-0.066,0.913,1.526,0.305,-1.038
0.413,-0.066,0.913,2.319,-0.732,-1.953
0.420,-0.070,0.916,3.601,-1.953,-3.357
0.437,-0.087,0.923,3.906,-1.770,-3.479
0.438,-0.095,0.929,4.089,-0.916,-1.465
0.430,-0.099,0.941,3.418,0.000,-0.305
0.428,-0.098,0.935,0.488,2.014,1.221
0.418,-0.082,0.914,-0.610,2.686,2.014
0.411,-0.074,0.908,-0.671,3.357,1.587
0.411,-0.071,0.901,-0.122,2.319,-0.122
0.414,-0.073,0.901,0.488,0.610,-2.075
0.422,-0.084,0.902,1.526,-0.610,-3.906
0.421,-0.088,0.902,1.953,0.366,-3.540
0.419,-0.089,0.904,2.808,2.136,-2.808
0.428,-0.098,0.910,2.563,1.526,-2.808
0.431,-0.095,0.913,1.465,-0.916,-2.380
0.428,-0.086,0.906,1.343,0.122,-2.014
0.432,-0.089,0.903,2.563,3.052,-0.793
0.430,-0.082,0.905,2.869,2.502,-0.549
0.422,-0.080,0.901,2.747,1.526,-1.099
0.420,-0.091,0.897,3.235,1.221,-1.831
0.422,-0.093,0.902,3.967,-1.587,-2.869
0.420,-0.094,0.910,4.211,-1.648,-3.052
0.425,-0.100,0.912,5.615,0.610,-3.418
0.439,-0.113,0.928,5.981,0.366,-3.601
0.437,-0.112,0.933,4.517,-0.793,-2.563
0.438,-0.113,0.931,3.540,-0.366,-1.892
0.436,-0.111,0.928,2.747,0.122,-1.099

0.693,0.818,1.462,42.786,27.222,-18.311
0.800,0.952,1.584,56.274,9.338,-28.625
0.790,0.991,1.532,58.289,0.183,-23.193
0.745,0.973,1.465,54.321,3.174,-2.991
0.607,0.933,1.329,52.979,1.526,7.446
0.514,0.925,1.257,52.795,-6.287,16.113
0.274,0.890,1.119,52.063,-13.000,13.184
0.134,0.831,1.041,55.237,-31.799,-4.211
-0.089,0.468,0.841,61.035,-35.278,-19.165
-0.120,0.143,0.728,63.477,-31.982,-38.208
-0.094,-0.614,0.462,53.040,-34.851,-32.166
-0.117,-0.945,0.326,20.996,-35.889,-12.878
-0.198,-1.487,0.070,5.859,-18.250,-12.939
-0.196,-1.727,-0.045,-11.963,44.800,-38.574
0.035,-2.103,-0.151,-8.545,66.772,-64.758
0.288,-2.189,-0.086,26.794,54.993,-133.484
0.832,-2.107,0.296,46.387,30.151,-158.264
1.019,-1.960,0.487,54.504,9.644,-162.903
1.130,-1.761,0.606,26.367,23.254,-111.267
1.070,-1.426,0.599,1.892,49.377,-63.232
0.921,-1.389,0.518,-31.677,61.951,31.250
0.473,-1.374,0.340,-37.842,32.715,55.725
0.269,-1.337,0.278,-38.452,-49.011,53.955
0.007,-1.310,0.231,-36.987,-77.271,38.208
-0.033,-1.319,0.239,-30.212,-98.450,6.165
0.013,-1.216,0.368,-26.001,-94.604,-0.854
0.049,-1.059,0.486,-26.489,-60.669,15.137
0.066,-0.728,0.661,-33.142,-32.654,30.701
0.077,-0.565,0.700,-46.082,26.123,48.767
0.121,-0.278,0.711,-47.485,44.800,50.537
0.143,-0.159,0.712,-40.344,51.025,43.884
0.238,0.024,0.768,-36.133,40.527,38.635
0.285,0.093,0.813,-35.217,8.667,31.433
0.344,0.234,0.888,-35.645,-2.869,29.297
0.341,0.325,0.923,-28.748,-0.366,26.245
0.385,0.467,1.022,-24.719,9.949,25.879
0.414,0.492,1.086,-21.179,18.005,27.283
0.420,0.508,1.183,-18.005,17.700,31.250
0.419,0.524,1.203,-20.203,14.282,28.381
0.437,0.531,1.199,-26.001,8.789,7.812
0.539,0.435,1.147,-26.489,4.578,-5.005
0.595,0.349,1.117,-20.325,-12.146,-17.578
0.637,0.219,1.115,-13.550,-19.653,-13.062
0.626,0.188,1.151,-2.991,-13.245,7.507
0.529,0.161,1.200,-4.822,-0.916,17.151
0.464,0.118,1.149,-13.672,13.733,18.921
0.454,0.116,1.103,-16.235,11.658,12.512
0.449,0.113,1.048,-22.827,2.197,0.977
0.457,0.081,0.955,-23.010,-1.282,-1.770
0.455,0.061,0.932,-12.817,-1.282,0.427
0.425,0.030,0.937,-5.432,3.174,4.395
0.414,0.016,0.948,2.258,12.878,8.667
0.416,-0.016,0.949,1.099,12.451,7.568
0.428,-0.049,0.934,-3.357,3.784,1.831
0.473,-0.122,0.915,-3.296,-0.671,-1.221
0.489,-0.152,0.921,-0.854,-6.226,-3.113
0.495,-0.183,0.937,-0.610,-7.202,-1.648
0.491,-0.186,0.938,-1.831,-5.615,2.563
0.472,-0.174,0.930,-2.869,-2.502,5.432
0.441,-0.154,0.906,-4.333,6.592,10.803
0.424,-0.139,0.896,-4.517,9.888,11.780
0.406,-0.118,0.882,-5.615,6.470,7.507
0.405,-0.116,0.877,-5.981,1.038,3.784
0.410,-0.119,0.882,-3.906,-4.089,-0.793
0.414,-0.122,0.886,-2.136,-1.587,-0.916
0.417,-0.127,0.881,-1.099,5.554,0.549
0.415,-0.123,0.874,-1.221,6.470,0.671
0.413,-0.114,0.863,-0.671,5.127,-0.305
0.415,-0.110,0.863,1.343,4.028,-2.441
0.431,-0.115,0.871,2.625,2.625,-3.723
0.442,-0.119,0.882,4.944,-0.610,-5.371
0.464,-0.136,0.906,5.371,-1.160,-5.432
0.470,-0.145,0.919,4.456,-0.854,-3.906
0.459,-0.143,0.925,3.540,0.854,-2.380
0.452,-0.141,0.915,1.587,6.104,-0.427
0.451,-0.140,0.901,1.099,5.493,-1.099
0.452,-0.139,0.903,1.160,-0.366,-3.662
0.458,-0.137,0.904,1.160,-0.793,-3.723
0.459,-0.137,0.901,2.258,4.456,-0.549
0.456,-0.135,0.904,2.380,6.226,0.549
0.453,-0.132,0.901,0.488,2.136,-0.488
0.448,-0.132,0.887,0.122,-0.488,-1.404
0.451,-0.133,0.885,1.770,-0.122,-1.282
0.447,-0.133,0.890,2.563,1.343,-0.549
0.443,-0.135,0.887,3.174,1.587,-0.305
0.444,-0.141,0.879,3.845,0.244,-0.732
0.443,-0.147,0.882,6.165,-0.671,-0.061
0.441,-0.153,0.894,6.592,0.244,0.793
0.434,-0.150,0.895,6.165,1.404,1.282
0.423,-0.150,0.896,5.676,0.916,0.305
0.425,-0.151,0.900,5.005,-2.319,-2.563
0.431,-0.153,0.903,4.761,-3.296,-3.296
0.439,-0.158,0.904,5.005,-0.610,-1.770
0.446,-0.160,0.920,5.249,1.221,-0.244
0.440,-0.156,0.922,3.967,4.272,0.793
0.440,-0.158,0.910,2.991,4.456,-0.061
0.449,-0.162,0.906,1.709,-1.282,-3.357
0.462,-0.162,0.902,1.343,-3.418,-4.150
0.464,-0.163,0.900,1.099,0.793,-2.441
0.473,-0.166,0.896,0.977,2.808,-0.977
0.469,-0.160,0.891,0.061,2.319,1.343
0.458,-0.149,0.878,-0.122,2.075,1.526
0.453,-0.142,0.876,1.038,1.953,1.343
0.436,-0.133,0.880,1.770,2.319,1.038
0.437,-0.138,0.881,2.502,2.319,-0.488
0.442,-0.147,0.887,2.686,1.465,-1.160
0.444,-0.148,0.886,2.258,1.770,-2.075
0.454,-0.153,0.875,2.136,2.075,-2.136
0.457,-0.156,0.876,3.052,0.488,-2.014
0.464,-0.161,0.888,3.296,-0.183,-1.892
0.467,-0.167,0.894,2.991,-0.305,-0.854
0.468,-0.170,0.905,2.869,0.122,0.061
0.467,-0.166,0.906,1.770,1.221,0.916
0.465,-0.159,0.903,1.404,0.916,0.610
0.465,-0.157,0.904,1.221,-0.366,0.000
0.466,-0.161,0.906,1.099,-0.488,0.244
0.465,-0.163,0.906,1.038,0.000,1.221
0.454,-0.161,0.907,0.793,-0.061,1.587
0.448,-0.160,0.903,-0.244,-0.183,2.136

0.690,0.762,1.526,35.706,1.709,-11.292
0.770,0.969,1.558,44.678,13.733,-12.085
0.802,1.045,1.521,49.866,33.875,-3.296
0.787,1.070,1.387,50.293,34.668,1.404
0.722,1.027,1.307,49.255,1.221,8.789
0.505,0.837,1.182,49.866,-28.748,8.911
0.226,0.510,1.004,50.537,-69.336,-0.671
