aX,aY,aZ,gX,gY,gZ
-0.043,-0.104,0.179,-42.419,16.174,-90.759
0.001,-0.079,0.178,-29.175,39.307,-101.318
0.119,-0.016,0.064,-26.550,49.988,-106.873
0.197,0.031,-0.042,-21.240,51.208,-120.728
0.446,0.130,-0.214,-12.939,34.851,-132.080
0.593,0.140,-0.197,19.104,-24.536,-150.757
0.761,0.073,0.073,39.795,-55.115,-150.696
0.779,0.035,0.258,77.576,-82.031,-137.939
0.804,-0.049,0.592,90.027,-74.341,-130.554
0.831,-0.083,0.715,100.769,-32.166,-114.075
0.920,-0.140,0.838,100.403,-7.019,-104.858
1.015,-0.104,0.877,89.233,22.339,-89.966
1.079,-0.102,0.905,65.674,10.254,-73.242
1.164,-0.194,1.020,53.833,-5.188,-59.631
1.154,-0.250,1.131,41.565,-21.851,-30.518
1.071,-0.244,1.315,38.330,-14.709,-22.461
1.043,-0.166,1.338,27.222,31.250,-17.151
1.018,-0.093,1.229,21.301,35.950,5.188
0.881,-0.086,1.123,23.437,22.217,8.972
0.803,-0.056,1.114,30.273,-22.644,9.277
0.722,-0.041,1.157,32.288,-40.710,10.620
0.709,-0.053,1.212,39.612,-51.270,18.372
0.648,-0.038,1.311,42.542,-45.471,27.222
0.602,-0.048,1.296,43.884,-21.240,41.931
0.516,-0.096,1.207,44.495,-13.062,42.419
0.472,-0.113,1.168,45.288,-23.010,37.048
0.334,-0.172,1.173,46.570,-43.945,32.715
0.224,-0.210,1.267,46.570,-80.322,25.757
0.246,-0.238,1.304,38.208,-57.800,33.691
0.211,-0.239,1.277,34.424,-35.400,40.405
0.126,-0.209,1.240,25.879,-8.179,43.945
0.000,-0.177,1.190,21.179,-8.667,38.208
0.044,-0.219,1.148,9.705,-23.987,24.109
0.049,-0.250,1.135,9.460,-34.668,23.376
0.018,-0.276,1.154,13.550,-35.156,22.461
-0.007,-0.272,1.176,13.306,-29.663,18.494
0.021,-0.283,1.156,7.568,-21.912,18.799
0.062,-0.290,1.098,-2.686,-4.272,21.973
0.106,-0.284,0.970,-4.272,-2.441,20.691
0.113,-0.273,0.935,-1.831,-14.343,15.503
0.090,-0.253,0.967,1.038,-20.935,13.428
0.070,-0.238,1.014,3.357,-22.644,8.545
0.063,-0.240,1.055,0.061,-19.836,6.653
0.075,-0.232,1.048,-7.202,-9.766,6.958
0.080,-0.201,0.999,-9.277,-2.014,6.958
0.085,-0.192,0.971,-8.667,10.132,3.052
0.104,-0.191,0.944,-7.446,9.827,0.549
0.115,-0.189,0.939,-4.883,2.563,-3.845
0.146,-0.186,0.930,-3.296,0.488,-5.371
0.157,-0.184,0.931,0.427,-0.061,-6.104
0.176,-0.192,0.957,1.831,-0.916,-5.737
0.183,-0.205,0.983,2.747,-7.385,-5.310
0.194,-0.224,1.037,1.221,-11.230,-5.737
0.202,-0.232,1.037,-3.174,-10.559,-7.080
0.224,-0.221,1.004,-3.296,-5.859,-6.897
0.242,-0.184,0.968,-2.014,4.089,-4.700
0.245,-0.169,0.951,-2.014,2.563,-3.845
0.225,-0.161,0.934,-0.854,0.610,-4.028
0.210,-0.167,0.941,1.831,-1.526,-3.479
0.202,-0.186,0.953,1.282,-1.953,-2.319
0.199,-0.187,0.943,-0.244,1.526,1.465
0.199,-0.172,0.913,0.427,4.883,2.380
0.207,-0.162,0.905,3.052,5.371,0.488
0.220,-0.157,0.915,4.761,1.526,-0.671
0.222,-0.168,0.931,8.423,-7.080,-1.465
0.211,-0.208,0.970,9.644,-10.071,-0.916
0.193,-0.221,0.986,10.925,-11.841,0.916
0.167,-0.243,0.998,11.230,-10.803,0.977
0.163,-0.237,1.009,8.667,-7.996,1.648
0.159,-0.229,1.001,5.249,-4.089,2.869
0.167,-0.215,0.981,5.432,-3.601,1.587
0.164,-0.210,0.990,5.493,-4.211,1.465
0.155,-0.206,0.997,5.249,-2.686,0.793
0.155,-0.203,0.994,1.343,2.563,-0.427
0.169,-0.194,0.943,-1.526,5.005,-0.671
0.183,-0.193,0.906,-2.258,6.104,-1.709
0.203,-0.215,0.875,0.610,4.822,-2.075
0.206,-0.229,0.892,6.531,1.038,-1.343
0.209,-0.231,0.953,7.446,-1.343,-0.549
0.208,-0.229,0.982,7.202,-2.869,1.038
0.188,-0.233,1.046,7.324,-1.709,1.709
0.170,-0.242,1.080,4.333,2.380,0.793
0.159,-0.247,1.061,-2.319,6.897,0.916
0.135,-0.235,0.998,-4.028,8.301,1.099
0.133,-0.226,0.971,-3.784,9.338,0.244
0.168,-0.215,0.944,-2.441,9.766,-0.183
0.194,-0.205,0.947,-1.526,9.521,0.916
0.219,-0.184,0.933,-3.113,8.301,1.038
0.220,-0.178,0.911,-5.249,0.305,-0.061
0.221,-0.191,0.893,-3.296,-4.211,-0.610
0.208,-0.215,0.938,4.150,-6.592,-0.183
0.196,-0.215,0.954,6.226,-3.540,1.038
0.176,-0.215,0.944,5.066,-3.540,0.061
0.173,-0.220,0.940,5.005,-7.263,-3.967

1.550,-0.356,1.242,93.628,-45.044,-29.236
1.685,-0.510,1.363,81.604,-63.660,26.245
1.616,-0.691,1.615,71.838,-61.462,66.528
1.391,-0.715,1.717,47.302,-46.570,148.926
0.748,-0.694,1.841,31.738,-41.565,178.772
0.423,-0.658,1.886,-2.441,-42.114,201.294
-0.098,-0.652,1.985,-20.020,-46.143,199.280
-0.273,-0.672,2.039,-55.542,-57.190,184.082
-0.490,-0.683,2.084,-76.355,-61.829,174.316
-0.536,-0.706,1.943,-115.601,-53.101,152.588
-0.518,-0.724,1.800,-131.409,-40.405,143.433
-0.477,-0.718,1.423,-146.912,-2.258,135.742
-0.503,-0.692,1.234,-139.709,35.950,132.935
-0.608,-0.600,0.938,-137.634,37.231,123.230
-0.651,-0.553,0.853,-147.522,-3.296,85.327
-0.680,-0.485,0.750,-151.428,-26.123,61.768
-0.680,-0.470,0.714,-146.118,-34.180,27.161
-0.699,-0.440,0.624,-136.353,-17.761,19.043
-0.717,-0.412,0.574,-111.633,22.339,6.409
-0.774,-0.306,0.488,-103.149,32.104,-2.808
-0.791,-0.246,0.460,-100.830,31.433,-27.466
-0.808,-0.164,0.396,-103.516,26.489,-41.138
-0.793,-0.142,0.359,-106.018,12.573,-71.167
-0.716,-0.142,0.283,-103.455,3.784,-86.121
-0.662,-0.159,0.241,-86.853,-1.892,-112.122
-0.508,-0.192,0.181,-75.317,2.197,-121.826
-0.340,-0.184,0.121,-56.152,10.620,-135.620
-0.258,-0.182,0.090,-43.457,10.498,-144.165
-0.089,-0.212,0.030,-37.231,6.531,-148.132
-0.007,-0.205,0.015,-22.644,-4.944,-156.067
0.141,-0.187,0.026,-14.954,-9.949,-158.264
0.223,-0.195,0.055,-1.038,-16.296,-155.701
0.368,-0.196,0.129,7.385,-14.832,-153.809
0.437,-0.176,0.165,25.574,-3.479,-153.320
0.589,-0.145,0.238,31.616,-1.404,-152.405
0.658,-0.156,0.271,39.185,-7.568,-146.362
0.790,-0.173,0.333,43.823,-12.634,-142.639
0.856,-0.163,0.370,56.641,-21.484,-132.141
0.962,-0.146,0.454,65.491,-21.240,-124.756
0.986,-0.150,0.499,83.984,-5.798,-105.835
0.981,-0.176,0.618,89.233,1.709,-94.910
0.974,-0.191,0.693,88.074,3.174,-70.313
0.972,-0.155,0.836,84.961,2.808,-60.059
0.961,-0.133,0.888,79.285,2.014,-46.448
0.904,-0.204,0.934,76.233,-2.686,-41.138
0.897,-0.256,0.977,77.759,-18.494,-29.541
0.897,-0.351,1.181,79.102,-23.010,-21.118
0.809,-0.293,1.421,76.843,-22.583,-11.353
0.762,-0.234,1.414,51.880,6.470,4.272
0.700,-0.200,1.277,41.992,22.888,14.832
0.644,-0.197,1.246,39.978,28.625,20.386
0.544,-0.141,1.234,43.701,5.127,14.282
0.548,-0.138,1.233,42.114,-4.822,14.404
0.603,-0.107,1.231,40.466,-0.183,23.865
0.607,-0.084,1.213,40.405,3.845,32.410
0.532,-0.076,1.170,37.292,-0.366,37.109
0.480,-0.089,1.150,32.227,-12.573,40.039
0.439,-0.115,1.137,32.959,-20.508,37.537
0.432,-0.142,1.163,40.344,-43.579,31.189
0.334,-0.178,1.272,44.189,-54.504,30.273
0.275,-0.197,1.336,43.335,-43.579,43.274
0.199,-0.229,1.408,40.100,-28.198,51.819
0.181,-0.243,1.387,31.921,-7.751,55.664
0.165,-0.290,1.326,24.963,-10.742,50.537
0.151,-0.309,1.313,6.592,-38.330,38.391
0.132,-0.326,1.301,-0.305,-51.575,34.180
0.130,-0.330,1.275,-4.517,-51.025,35.828
0.165,-0.331,1.200,-5.249,-35.156,41.992
0.142,-0.334,1.146,-4.700,-3.174,56.152
0.028,-0.300,1.047,-4.944,3.174,56.641
0.001,-0.266,1.014,-15.686,-8.606,40.161
0.049,-0.248,0.971,-22.278,-16.968,31.616
0.113,-0.242,0.922,-27.954,-12.207,27.954
0.116,-0.217,0.881,-24.536,7.385,32.776
0.096,-0.179,0.804,-19.531,12.634,32.349
0.085,-0.181,0.790,-5.188,10.437,25.696
0.059,-0.179,0.842,1.709,7.141,19.592
0.068,-0.168,0.890,5.188,-2.380,4.517
0.131,-0.173,0.955,2.319,-8.118,-0.916
0.175,-0.188,0.962,-0.610,-10.010,-3.540
0.223,-0.191,0.979,0.549,-5.249,-0.977
0.226,-0.174,0.982,5.005,6.165,5.432
0.240,-0.149,0.962,7.568,8.850,7.080
0.247,-0.149,0.959,11.658,1.831,4.944
0.253,-0.169,0.976,12.146,-5.249,1.099
0.258,-0.186,0.990,11.230,-13.672,-5.127
0.272,-0.214,1.009,10.925,-13.672,-5.249
0.268,-0.223,0.998,9.766,-6.226,-1.465
0.263,-0.217,0.979,8.789,1.221,1.099
0.254,-0.193,0.937,8.545,1.648,1.465
0.259,-0.194,0.932,8.484,0.000,1.526
0.268,-0.212,0.950,8.545,-6.836,0.732
0.264,-0.211,0.958,8.179,-8.545,0.977
0.246,-0.208,0.948,7.141,-4.822,3.357
0.237,-0.211,0.940,6.958,-2.319,4.517
0.226,-0.218,0.948,7.507,-3.540,4.822
0.221,-0.226,0.955,7.751,-5.493,2.136
0.218,-0.230,0.980,7.446,-5.310,1.892
0.213,-0.226,0.994,6.531,-1.953,4.028
0.207,-0.234,0.985,5.005,1.648,4.761
0.214,-0.236,0.975,0.610,1.038,3.540
0.220,-0.226,0.973,-0.610,-3.174,3.235
0.218,-0.228,0.975,-0.793,-4.883,3.418
0.214,-0.225,0.981,2.075,1.587,2.380
0.213,-0.217,0.985,2.808,4.883,-0.061
0.234,-0.214,0.973,1.160,4.517,-0.732
0.253,-0.217,0.962,-2.563,1.221,1.648
0.256,-0.219,0.938,-2.441,1.587,2.869
0.252,-0.212,0.930,0.610,5.981,1.892
0.241,-0.214,0.926,1.404,5.188,1.221
0.238,-0.220,0.933,2.502,0.183,-0.854
0.247,-0.238,0.959,2.258,-2.075,-1.404
0.254,-0.244,0.972,0.427,-2.197,0.305
0.253,-0.232,0.969,-0.061,0.977,1.709
0.248,-0.222,0.956,0.122,5.127,2.502
0.250,-0.207,0.934,0.183,4.028,1.770
0.251,-0.206,0.927,0.488,1.282,0.122
0.250,-0.205,0.933,1.160,0.427,0.000
0.246,-0.203,0.939,3.113,0.916,0.305

1.459,-0.337,1.122,81.665,-9.033,10.803
1.457,-0.414,1.201,82.214,-39.551,54.321
1.359,-0.501,1.288,84.473,-65.552,102.905
1.033,-0.651,1.539,81.787,-76.721,125.061
0.803,-0.698,1.652,51.331,-92.224,160.095
0.320,-0.730,1.785,27.954,-93.506,170.776
0.094,-0.734,1.814,-16.357,-87.830,178.955
-0.276,-0.733,1.814,-34.485,-82.886,177.734
-0.525,-0.724,1.757,-68.909,-77.698,158.936
-0.580,-0.712,1.691,-111.084,-89.783,119.202
-0.583,-0.704,1.468,-131.104,-97.656,99.487
-0.568,-0.694,1.343,-156.372,-93.994,76.721
-0.571,-0.671,1.118,-160.095,-78.491,73.120
-0.583,-0.637,1.016,-151.855,-31.311,70.496
-0.610,-0.552,0.825,-143.372,-7.935,67.810
-0.683,-0.470,0.670,-130.554,21.667,54.932
-0.725,-0.437,0.609,-127.747,22.522,24.231
-0.746,-0.387,0.509,-130.493,14.038,2.380
-0.720,-0.370,0.462,-137.268,-5.249,-40.894
-0.641,-0.337,0.406,-134.766,-8.789,-56.213
-0.602,-0.327,0.404,-110.535,8.484,-72.815
-0.526,-0.310,0.403,-95.093,26.184,-78.613
-0.483,-0.291,0.403,-78.186,55.847,-88.989
-0.392,-0.250,0.391,-80.444,60.059,-92.957
-0.348,-0.240,0.346,-96.313,52.185,-107.178
-0.219,-0.199,0.206,-101.990,43.884,-119.385
-0.134,-0.185,0.134,-99.915,21.179,-139.038
0.029,-0.167,0.026,-89.111,13.550,-143.127
0.149,-0.068,0.004,-52.307,21.973,-140.320
0.193,-0.020,0.004,-23.254,40.161,-136.475
0.327,0.057,0.008,-16.296,35.522,-140.137
0.417,0.091,0.013,-1.526,4.578,-149.719
0.612,0.135,0.048,11.597,-6.836,-150.085
0.693,0.132,0.098,44.617,-7.141,-138.550
0.786,0.072,0.286,61.340,0.793,-129.211
0.812,0.036,0.396,80.322,11.047,-112.915
0.857,-0.013,0.601,79.102,5.371,-105.530
0.866,-0.013,0.678,69.092,-5.981,-87.585
0.853,-0.059,0.750,66.772,-2.625,-77.881
0.834,-0.087,0.781,70.740,10.681,-55.786
0.807,-0.095,0.888,72.327,12.024,-47.607
0.794,-0.108,0.948,72.510,1.770,-43.518
0.760,-0.146,1.038,70.557,-4.517,-43.701
0.734,-0.186,1.066,60.425,-10.742,-37.720
0.713,-0.215,1.060,53.406,-9.521,-34.241
0.719,-0.187,1.032,42.969,-5.920,-25.879
0.697,-0.193,0.979,41.809,-7.263,-19.348
0.657,-0.200,1.005,44.067,-26.550,-12.878
0.582,-0.205,1.112,41.138,-43.396,-14.648
0.593,-0.215,1.158,19.165,-69.092,-15.747
0.618,-0.224,1.142,8.362,-72.021,-11.414
0.582,-0.218,1.092,7.263,-61.646,8.240
0.406,-0.174,1.034,15.320,-52.429,19.165
0.305,-0.146,1.048,35.400,-39.612,31.128
0.143,-0.122,1.120,42.664,-38.452,31.372
0.053,-0.152,1.251,50.354,-39.978,29.236
0.036,-0.159,1.326,51.270,-36.255,26.367
0.080,-0.141,1.365,43.518,-15.991,17.151
0.121,-0.139,1.293,36.865,-4.639,12.512
0.298,-0.165,1.181,31.311,-1.465,2.441
0.312,-0.176,1.147,31.921,-11.902,-1.648
0.247,-0.213,1.234,39.063,-21.851,4.211
0.211,-0.251,1.308,46.265,-12.695,14.404
0.175,-0.300,1.371,40.405,-7.812,16.113
0.177,-0.297,1.349,13.306,-10.132,14.954
0.223,-0.291,1.245,2.441,-16.174,14.038
0.263,-0.292,1.186,-1.526,-18.066,14.587
0.300,-0.291,1.086,2.625,-13.611,18.005
0.275,-0.287,1.058,11.047,-4.028,28.198
0.183,-0.266,1.029,13.367,-0.671,31.921
0.162,-0.255,1.023,9.094,-3.235,30.579
0.172,-0.247,1.019,3.296,-9.094,27.527
0.185,-0.229,1.001,-6.287,-11.963,24.658
0.197,-0.200,0.928,-7.996,-5.920,25.879
0.196,-0.196,0.889,-5.310,5.615,30.640
0.166,-0.194,0.846,-0.916,7.935,33.203
0.096,-0.175,0.879,8.667,8.057,33.691
0.073,-0.182,0.904,9.888,4.883,29.358
0.056,-0.219,0.950,4.883,-8.728,18.311
0.056,-0.236,0.973,2.502,-10.498,12.817
0.056,-0.249,1.010,2.869,-4.333,12.756
0.056,-0.249,1.016,2.075,8.850,14.587
0.051,-0.233,1.012,0.977,12.329,14.526
0.053,-0.221,1.000,-0.916,13.672,9.521
0.086,-0.215,0.966,-1.099,12.207,4.944
0.108,-0.224,0.962,1.038,5.737,-3.662
0.157,-0.246,0.987,1.831,2.625,-6.592
0.181,-0.255,1.000,0.549,1.709,-7.385
0.212,-0.267,1.010,-0.549,3.601,-5.249
0.217,-0.263,1.007,-2.502,8.240,-0.061
0.219,-0.246,0.979,-3.967,9.216,0.793
0.227,-0.236,0.964,-7.202,4.089,-1.709
0.247,-0.227,0.944,-7.080,2.136,-2.136
0.246,-0.228,0.934,-2.869,6.348,0.000
0.231,-0.225,0.928,-0.366,8.728,0.305
0.229,-0.218,0.937,2.258,6.592,-1.770
0.240,-0.234,0.976,1.648,4.150,-2.686
0.251,-0.241,0.986,-2.747,5.005,-1.282
0.250,-0.229,0.966,-7.568,10.986,1.221
0.251,-0.203,0.910,-8.423,11.414,1.526
0.254,-0.195,0.896,-5.615,6.775,0.977
0.260,-0.197,0.907,-3.357,3.601,0.000
0.261,-0.202,0.923,-0.427,-2.319,-2.502
0.263,-0.220,0.957,0.549,-3.784,-3.357
0.259,-0.230,0.974,1.221,-2.563,-1.099
0.233,-0.235,0.982,0.854,-0.671,1.160
0.215,-0.231,0.970,-0.366,2.625,2.747
0.188,-0.226,0.950,-0.549,2.258,1.892
0.181,-0.223,0.951,-0.061,-0.427,-0.977
0.187,-0.220,0.957,0.183,-0.549,-2.319
0.196,-0.224,0.960,1.099,0.061,-3.906
0.221,-0.229,0.979,0.793,-0.305,-4.211
0.238,-0.234,0.988,-1.831,-0.671,-3.662
0.247,-0.233,0.984,-3.540,0.793,-1.465
0.251,-0.222,0.964,-2.808,2.441,0.427
0.248,-0.215,0.956,0.244,5.188,3.174
0.238,-0.203,0.943,1.343,5.127,3.235
0.235,-0.203,0.937,1.404,1.343,0.916
0.237,-0.214,0.935,1.160,-1.099,-0.366

1.300,-0.208,1.181,51.636,-48.157,40.710
1.149,-0.387,1.464,66.345,-70.862,80.750
0.997,-0.483,1.619,66.345,-79.407,125.244
0.724,-0.643,1.938,57.495,-83.862,139.648
0.456,-0.703,2.156,17.212,-94.299,163.208
0.296,-0.699,2.176,-9.521,-89.050,176.514
-0.005,-0.689,2.028,-62.988,-66.589,197.571
-0.116,-0.690,1.903,-85.632,-64.026,199.097
-0.240,-0.661,1.640,-112.183,-69.702,183.899
-0.282,-0.652,1.517,-119.141,-68.604,174.377
-0.406,-0.670,1.290,-124.451,-50.415,162.720
-0.463,-0.676,1.198,-119.507,-31.677,158.569
-0.563,-0.654,1.043,-108.459,14.099,143.677
-0.643,-0.609,0.961,-110.291,45.288,118.530
-0.819,-0.459,0.782,-116.089,49.805,100.098
-0.860,-0.398,0.690,-134.766,32.532,46.326
-0.854,-0.366,0.508,-143.494,14.709,15.381
-0.834,-0.368,0.442,-146.545,-13.245,-37.292
-0.795,-0.358,0.374,-139.099,-15.137,-55.115
-0.732,-0.339,0.322,-114.624,6.958,-75.989
-0.679,-0.330,0.289,-102.905,23.987,-83.801
-0.560,-0.305,0.214,-88.745,47.424,-98.511
-0.516,-0.300,0.171,-86.975,48.645,-103.455
-0.450,-0.270,0.097,-87.891,38.330,-114.075
-0.405,-0.231,0.063,-88.440,31.921,-122.864
-0.310,-0.137,-0.011,-86.609,18.738,-145.081
-0.255,-0.106,-0.046,-82.092,-4.761,-173.645
-0.064,-0.114,-0.071,-78.430,-24.231,-187.622
0.017,-0.131,-0.057,-55.481,-54.321,-197.876
0.161,-0.141,0.011,-39.490,-56.824,-197.632
0.346,-0.141,0.083,-8.911,-45.410,-190.308
0.434,-0.149,0.148,6.592,-36.255,-182.373
0.504,-0.130,0.238,34.973,-19.897,-166.260
0.621,-0.081,0.405,44.434,-14.587,-159.485
0.671,-0.076,0.471,56.824,-5.188,-146.301
0.739,-0.090,0.567,61.401,1.282,-139.771
0.766,-0.097,0.600,70.679,10.681,-130.249
0.880,-0.141,0.675,74.951,9.521,-127.625
0.999,-0.184,0.820,78.430,-3.418,-116.394
1.012,-0.203,0.896,78.735,-8.667,-105.164
1.019,-0.225,0.958,79.468,-3.784,-85.205
1.036,-0.272,1.044,77.454,0.793,-76.965
1.037,-0.264,1.080,69.458,4.822,-57.007
1.042,-0.277,1.113,65.369,4.150,-48.462
1.030,-0.272,1.133,59.753,-3.967,-36.926
0.977,-0.244,1.133,57.861,0.183,-30.273
0.949,-0.223,1.136,57.800,11.292,-9.277
0.880,-0.211,1.121,57.800,11.047,-1.526
0.792,-0.226,1.099,55.115,-8.667,-0.366
0.745,-0.229,1.085,44.617,-28.625,1.404
0.664,-0.204,1.047,42.664,-25.818,7.324
0.625,-0.185,1.042,51.147,-11.292,17.578
0.535,-0.162,1.057,55.725,-9.460,20.020
0.503,-0.168,1.073,60.120,-16.174,21.545
0.488,-0.202,1.148,58.838,-21.240,22.888
0.479,-0.201,1.189,47.241,-27.344,26.733
0.467,-0.188,1.190,39.917,-26.123,26.428
0.474,-0.201,1.157,32.410,-29.175,20.386
0.461,-0.240,1.118,31.372,-34.119,19.043
0.446,-0.263,1.111,31.189,-28.442,28.259
0.410,-0.286,1.135,32.898,-22.766,34.241
0.389,-0.285,1.149,35.278,-19.287,39.124
0.326,-0.281,1.173,32.715,-22.522,38.147
0.290,-0.276,1.177,20.569,-34.424,32.532
0.249,-0.275,1.163,14.587,-39.551,28.931
0.250,-0.305,1.117,7.202,-40.344,26.489
0.244,-0.314,1.092,6.287,-35.156,29.480
0.191,-0.292,1.065,9.460,-15.869,39.978
0.154,-0.277,1.053,11.353,-6.470,43.518
0.118,-0.258,1.016,8.606,-1.160,41.565
0.113,-0.249,0.992,-2.563,-12.817,32.043
0.102,-0.265,0.954,-6.226,-17.944,28.015
0.095,-0.272,0.963,-2.502,-18.738,19.165
0.102,-0.276,0.992,0.244,-15.869,15.625
0.109,-0.285,0.991,0.732,-9.033,10.376
0.131,-0.292,0.988,0.427,-6.348,8.362
0.143,-0.284,0.984,-1.221,-3.479,7.507
0.170,-0.279,0.964,-2.319,-2.991,8.118
0.186,-0.278,0.952,-1.587,-3.601,9.460
0.191,-0.246,0.946,0.183,-3.784,10.132
0.181,-0.235,0.941,3.235,-2.319,9.216
0.172,-0.238,0.931,3.845,-2.930,7.324
0.178,-0.240,0.933,4.272,-6.104,2.808
0.211,-0.243,0.938,4.761,-6.836,1.221
0.222,-0.244,0.945,5.981,-6.104,0.122
0.231,-0.244,0.962,5.859,-5.127,-0.061
0.219,-0.251,0.964,3.357,-4.456,-0.488
0.223,-0.253,0.959,2.197,-4.333,-2.991
0.254,-0.258,0.947,2.136,-4.272,-4.272
0.271,-0.263,0.947,2.441,-3.662,-3.784
0.288,-0.268,0.959,1.831,-2.991,-1.953
0.284,-0.265,0.959,-0.549,-0.122,2.136
0.269,-0.260,0.938,-1.221,0.977,2.808
0.263,-0.261,0.932,-1.587,-0.977,1.953
0.256,-0.265,0.935,-1.343,-2.014,1.221
0.254,-0.270,0.936,-0.671,-1.526,0.549
0.247,-0.273,0.937,-0.244,-0.977,0.854
0.243,-0.269,0.940,1.282,0.244,0.549
0.246,-0.258,0.949,1.770,0.671,0.000
0.252,-0.257,0.949,0.793,0.488,-0.488
0.255,-0.254,0.944,0.305,0.488,-0.305
0.252,-0.252,0.942,0.977,1.282,-0.122
0.249,-0.252,0.939,1.404,0.732,-0.610
0.249,-0.255,0.940,1.099,-1.587,-1.526
0.250,-0.266,0.941,0.488,-2.136,-1.465
0.251,-0.266,0.942,-0.244,-1.221,-0.488
0.251,-0.263,0.931,-0.122,-0.183,-0.183
0.252,-0.260,0.928,0.000,-0.183,0.610
0.245,-0.250,0.940,-0.244,-0.793,1.038
0.246,-0.251,0.945,-0.549,-1.282,0.000
0.252,-0.253,0.944,-0.427,-1.282,-0.732
0.260,-0.258,0.944,0.183,-0.793,-0.671
0.259,-0.261,0.943,0.366,0.671,0.000
0.256,-0.260,0.937,0.061,0.916,0.366
0.255,-0.256,0.931,-0.183,0.916,0.732
0.258,-0.255,0.921,0.366,0.610,0.183
0.260,-0.256,0.925,0.610,-0.610,-0.183
0.261,-0.263,0.942,1.770,-2.502,-0.977
0.261,-0.274,0.953,2.625,-2.441,-1.282

1.623,-0.208,0.807,37.292,-1.892,-13.672
1.681,-0.225,0.779,43.152,-40.833,37.781
1.496,-0.350,0.968,54.565,-70.068,73.914
0.982,-0.527,1.474,77.271,-111.450,142.273
0.714,-0.603,1.733,78.186,-112.610,163.208
0.230,-0.736,2.156,52.002,-100.464,185.608
0.035,-0.779,2.261,28.809,-93.262,187.378
-0.171,-0.831,2.200,-26.855,-83.557,166.931
-0.204,-0.834,2.088,-82.092,-97.717,144.287
-0.213,-0.863,1.822,-103.882,-101.807,137.085
-0.214,-0.879,1.680,-126.587,-83.618,133.850
-0.252,-0.872,1.394,-129.761,-63.843,138.428
-0.359,-0.801,1.123,-123.230,-16.907,152.832
-0.431,-0.752,1.006,-105.957,25.024,162.354
-0.600,-0.658,0.837,-97.290,40.039,162.659
-0.693,-0.618,0.780,-85.937,52.856,145.020
-0.849,-0.505,0.692,-86.365,48.035,125.183
-0.921,-0.406,0.619,-104.187,18.982,65.796
-0.921,-0.366,0.577,-130.615,-18.799,-1.160
-0.873,-0.329,0.493,-139.709,-31.860,-28.564
-0.835,-0.324,0.468,-135.681,-28.015,-65.796
-0.740,-0.285,0.454,-123.474,-10.803,-76.721
-0.674,-0.262,0.454,-97.229,32.043,-85.632
-0.558,-0.203,0.422,-87.585,47.058,-85.510
-0.488,-0.149,0.371,-75.684,61.523,-86.914
-0.451,-0.134,0.351,-72.266,64.026,-89.844
-0.357,-0.116,0.326,-66.040,66.345,-99.548
-0.292,-0.111,0.313,-62.622,68.726,-106.995
-0.127,-0.112,0.266,-56.030,75.134,-120.789
-0.034,-0.112,0.241,-48.706,76.477,-125.793
0.130,-0.076,0.217,-43.518,77.026,-126.587
0.228,-0.071,0.194,-33.875,76.233,-130.859
0.286,-0.085,0.206,-27.344,61.096,-143.005
0.410,-0.104,0.248,-24.841,49.133,-149.353
0.559,-0.101,0.245,-21.423,26.306,-156.006
0.623,-0.087,0.243,-14.893,10.315,-151.062
0.729,-0.097,0.248,-8.362,7.996,-146.301
0.770,-0.096,0.258,7.629,9.827,-138.672
0.822,-0.064,0.293,12.146,8.606,-135.681
0.851,-0.057,0.323,13.367,-10.376,-131.348
0.863,-0.080,0.336,20.935,-32.471,-130.554
0.907,-0.141,0.396,29.785,-35.522,-127.563
0.953,-0.184,0.472,47.241,-30.090,-112.854
0.970,-0.200,0.509,54.871,-30.518,-98.083
0.986,-0.254,0.592,57.312,-45.410,-88.013
0.978,-0.269,0.746,59.631,-52.734,-82.336
0.970,-0.277,0.818,64.270,-55.054,-69.092
0.985,-0.319,0.901,65.979,-49.194,-63.416
0.986,-0.334,0.932,70.313,-50.293,-53.833
0.961,-0.358,0.946,67.078,-55.664,-38.635
0.894,-0.362,1.020,65.247,-52.917,-26.794
0.853,-0.334,1.071,63.904,-41.016,-6.165
0.788,-0.300,1.119,63.171,-34.302,-0.854
0.771,-0.311,1.104,57.617,-24.902,6.836
0.743,-0.335,1.047,52.734,-24.231,12.695
0.722,-0.334,1.046,51.758,-30.579,25.146
0.656,-0.313,1.094,54.810,-37.354,24.231
0.626,-0.279,1.124,53.284,-46.265,26.184
0.594,-0.264,1.163,49.866,-41.565,33.020
0.565,-0.266,1.177,47.729,-31.616,42.786
0.435,-0.292,1.245,48.584,-33.691,43.457
0.325,-0.323,1.312,45.776,-47.485,33.691
0.341,-0.334,1.320,32.410,-46.265,32.471
0.397,-0.357,1.285,25.391,-44.067,36.011
0.379,-0.378,1.268,18.921,-43.579,44.739
0.268,-0.392,1.290,18.494,-41.199,48.462
0.227,-0.385,1.301,13.306,-30.701,55.176
0.180,-0.382,1.268,7.690,-25.269,56.396
0.165,-0.382,1.234,-2.502,-21.484,53.711
0.144,-0.387,1.149,-5.127,-21.057,51.636
0.133,-0.386,1.115,-5.005,-18.799,51.758
0.097,-0.360,1.082,-3.906,-16.846,53.101
0.090,-0.346,1.079,-5.249,-9.460,55.237
